"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LYSMD3",0.0410892279860292,-1.33774839724797,0.079,0.108,1
"PLD2",0.0411071278728769,0.343494521871443,0.037,0.019,1
"TRMT6",0.0412472670775032,-0.146545109296198,0.142,0.097,1
"ATRIP.1",0.0412513712897609,-1.75805278731456,0.021,0.042,1
"CTD-2007H13.3",0.0413802410879189,0.437578252453564,0.049,0.027,1
"RP11-437B10.1",0.0414198604153909,0.107471501501691,0.079,0.049,1
"RAB1B",0.0414231468580073,-0.549160682150456,0.423,0.391,1
"DAB2",0.0414516337535773,-0.111270632331351,0.072,0.043,1
"PAXBP1-AS1",0.0414597090560993,0.577839656473881,0.028,0.012,1
"RP4-728D4.2",0.04146641078855,-1.31887424691663,0.072,0.101,1
"C8orf59",0.0416012038784807,-0.35930265036533,0.549,0.488,1
"ELMO1",0.0416181521269448,-0.951079845729027,0.223,0.237,1
"GMDS",0.0416491970781813,-1.12253477145962,0.102,0.133,1
"ANKHD1-EIF4EBP3",0.0417468552850332,0.486047542384556,0.028,0.012,1
"TPD52L2",0.0418747152248473,-0.143581645469564,0.253,0.18,1
"GCNT4",0.041920029646417,-3.00199054162195,0.002,0.014,1
"FXYD2",0.041920029646417,-3.08301990110229,0.002,0.014,1
"RP11-973H7.1",0.041920029646417,-3.09080941961158,0.002,0.014,1
"APEX2",0.0419239576728622,-0.127979410195578,0.102,0.066,1
"HINT3",0.0419710805867101,-1.35596917681893,0.049,0.076,1
"CTB-113I20.2",0.0420010671871588,-2.75280863892817,0.002,0.014,1
"TEX9",0.0420010671871588,-2.6497646757319,0.002,0.014,1
"CTC-260E6.6",0.0420010671871588,-2.99150623181188,0.002,0.014,1
"ZNF829",0.0420010671871588,-2.77750885824287,0.002,0.014,1
"TRIM66",0.0420035040185635,0.533217450162478,0.028,0.012,1
"MSANTD3",0.0420175958785856,-2.63265248520306,0.005,0.019,1
"TRIM47",0.0420175958785856,-2.70608967315366,0.005,0.019,1
"CTD-2215E18.1",0.0420822372618763,-2.77165151545249,0.002,0.014,1
"CAPRIN1",0.0421057195228456,-0.10606853271248,0.388,0.274,1
"ARHGAP26",0.0421417133555818,-0.289746763748743,0.177,0.122,1
"NDFIP2",0.0421585704411539,-2.92551107147775,0.005,0.019,1
"RPL34-AS1",0.0421635400348209,-2.64056171993166,0.002,0.014,1
"PARK2",0.0421635400348209,-2.31315708883765,0.002,0.014,1
"AP001059.6",0.0421635400348209,-2.6549278390527,0.002,0.014,1
"NF2",0.0422048443832655,0.19675164736595,0.081,0.052,1
"TRPM7",0.0422224137330894,-1.00919511291678,0.142,0.17,1
"PODXL2",0.0422292076648444,-2.11199471591416,0.005,0.019,1
"AMIGO2",0.0422292076648444,-2.38720541037002,0.005,0.019,1
"STX6",0.0422309089149,-0.107881649735684,0.126,0.085,1
"SIGMAR1",0.0423045073212033,-0.139430133124961,0.167,0.115,1
"PLA2G12A",0.0423693944773184,-1.07089616792785,0.06,0.09,1
"RMI2",0.0424900813972903,-2.45608141539672,0.002,0.014,1
"ZNF280C",0.0425067500427453,-1.66298367733572,0.019,0.039,1
"SYT5",0.0427264771839638,-1.93592764931316,0.005,0.019,1
"FADS3",0.0428390092523045,-1.34936590483234,0.019,0.039,1
"RP4-605O3.4",0.0429107484677652,0.153691154694092,0.033,0.015,1
"IGHV1-3",0.0429411034078896,-2.22812693317204,0.005,0.019,1
"MARS",0.0429498572301697,-0.284171803531879,0.209,0.145,1
"ZBED6",0.0429704790501786,0.39869459299627,0.033,0.015,1
"LINC00909",0.0429868961539763,-1.40635042088091,0.056,0.084,1
"HS2ST1",0.0429963056863978,-1.3017235737848,0.051,0.078,1
"RNFT1",0.0430624060539939,-0.308671024532507,0.202,0.138,1
