"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj"
"CIPC",0.562549351534219,1.13128532423208,0.026,0.02,1
"METTL2A",0.56256358153857,0.126705793250206,0.031,0.041,1
"ADCK3",0.56309342732996,0.367251526110866,0.089,0.077,1
"SPATA2",0.563169194571017,0.937367515514119,0.026,0.02,1
"TUG1",0.563291991619999,0.38442246041867,0.068,0.084,1
"STK25",0.563570759133338,0.129360108648389,0.099,0.119,1
"ZMYM3",0.563645005644517,0.527192614303521,0.036,0.029,1
"BTN3A3",0.563736999091597,-0.1509109529411,0.083,0.097,1
"ZNF506",0.563766615077554,-0.13818011466878,0.083,0.098,1
"DPY19L4",0.56416439902091,0.459521970383288,0.036,0.029,1
"LINC01184",0.564337171888314,0.81757977323574,0.073,0.064,1
"ULK4",0.565203876608106,0.477954926221788,0.036,0.029,1
"TOM1L2",0.565280388473661,0.175529423601457,0.036,0.047,1
"ZNF7",0.56550678307323,-0.15258711717826,0.052,0.063,1
"FASTKD2",0.565670438989518,0.195430581215598,0.047,0.059,1
"THADA",0.565785003242628,-0.230247692097459,0.042,0.052,1
"COMMD2",0.565982636956202,0.299847204831401,0.109,0.132,1
"SH3TC1",0.566019668102792,0.38006618191472,0.062,0.077,1
"MED16",0.56604121629838,0.145980399108757,0.062,0.076,1
"ORC3",0.56661883841121,0.481244250608858,0.047,0.06,1
"PJA2",0.566653285405686,0.502966145086985,0.198,0.196,1
"SYT17",0.566924926850906,1.72346986093258,0.031,0.025,1
"TRIO",0.56748503398645,1.3611716001934,0.031,0.025,1
"ZBTB6",0.567507316178981,1.33512816610642,0.016,0.011,1
"IRF3",0.567720851787463,0.167861399906102,0.224,0.263,1
"GTF2H1",0.567947384888461,0.312426488091444,0.083,0.102,1
"VPS18",0.568026008175209,0.733240880863455,0.057,0.049,1
"LIN54",0.56813976092408,0.835492365584822,0.026,0.02,1
"MCM2",0.568439640707771,-0.405177230128696,0.01,0.016,1
"ZSCAN30",0.568439640707771,-0.336552094637732,0.01,0.016,1
"FAM219B",0.569106649826799,-0.136922895108174,0.068,0.08,1
"FBXL22",0.569163987117091,1.1900788340782,0.016,0.011,1
"ZFP30",0.569163987117091,1.33167158525308,0.016,0.011,1
"ZNF460",0.569163987117091,1.01572397011879,0.016,0.011,1
"LRP5L",0.569163987117091,1.24634554566417,0.016,0.011,1
"NICN1",0.569261533941265,0.570841175591148,0.042,0.034,1
"FBXL18",0.56990416383963,-0.219604679981883,0.01,0.016,1
"NBPF20",0.569993187713833,1.48950634055961,0.016,0.011,1
"YRDC",0.570225843130778,0.426429662460078,0.094,0.083,1
"NOTCH2NL",0.570475573691793,0.730996316626014,0.057,0.049,1
"C21orf62",0.570637099627322,-0.288898412201185,0.01,0.016,1
"YKT6",0.570668249543088,0.142469272423173,0.047,0.059,1
"ANKRD42",0.57071523569003,0.489510913330365,0.042,0.034,1
"TIAM2",0.570822963946725,0.999736533994965,0.016,0.011,1
"ZNF432",0.570822963946725,1.18312243708664,0.016,0.011,1
"PPP2R5E",0.571337277697642,0.184184498170419,0.141,0.164,1
"CEP97",0.571370484125251,-0.309049501554252,0.01,0.016,1
"ZNF440",0.571370484125251,-0.511727044858753,0.01,0.016,1
"LENG8-AS1",0.571370484125251,-0.140412112218208,0.01,0.016,1
"PPP2R2A",0.571560836304336,-0.125227642811882,0.109,0.125,1
"GTF3C4",0.571653314976163,1.23140736089312,0.016,0.011,1
"CYB561D2.1",0.571982825691785,0.332568501727448,0.036,0.029,1
"STEAP4",0.572484239960243,0.757729176476636,0.016,0.011,1
"TRPM7",0.572772939767884,0.467546145285997,0.083,0.073,1
"SGTA",0.57331142245193,0.320065969147394,0.073,0.089,1
"RP11-568N6.1",0.573315738054767,0.969324281913439,0.016,0.011,1
"SNHG12",0.573427694358482,0.477386476805727,0.078,0.068,1
"RP1-40E16.12",0.573573324073958,-0.150730176652323,0.01,0.016,1
"MECR",0.574909842293552,0.548585708424509,0.047,0.039,1
"KLHDC2",0.57493897290963,0.196076778155279,0.151,0.181,1
"ZNF232",0.575044116921228,0.237863971506555,0.01,0.016,1
"ANKRD39",0.575214692894082,0.193086480447335,0.062,0.076,1
"DNAJC27-AS1",0.575813662524621,1.09503985979596,0.016,0.011,1
"ANKRD13A",0.576012429725159,0.581181646513616,0.161,0.156,1
"STX3",0.576073911531774,0.157545280058447,0.047,0.059,1
"MTFMT",0.576210718947894,0.563382821687436,0.057,0.049,1
"AMN",0.576647444573093,0.701678083929084,0.016,0.011,1
"CTD-2260A17.2",0.576888406798454,-0.793319427141529,0.016,0.022,1
"SNRPA",0.577004266203449,0.415935526169442,0.208,0.206,1
"SLC7A5",0.57725364378963,0.321638995103552,0.01,0.016,1
"MED9",0.57725364378963,0.306911115644795,0.01,0.016,1
"FAM136A",0.577931467952339,0.353376201587335,0.115,0.104,1
"CTD-2256P15.2",0.577991040414289,0.322891908667517,0.01,0.016,1
"HPS6",0.578010139704079,0.417665454559724,0.042,0.034,1
"KMT2E",0.578965977269288,0.230879829476224,0.443,0.467,1
"SENP7",0.579276635953791,0.214111864433252,0.073,0.088,1
"HSDL2",0.579542917544073,0.728476108036842,0.078,0.069,1
"TM9SF1",0.580028239667594,-0.465379333381968,0.016,0.022,1
"ARL17A",0.580028239667594,-0.298020625238799,0.016,0.022,1
"ELMO1",0.580133016196106,0.527237583913334,0.115,0.107,1
"HSCB",0.580767640884276,0.209434967920929,0.089,0.106,1
"LYG2",0.580824870449111,0.537317098881442,0.016,0.011,1
"COPG1",0.581156549819529,0.325818403232733,0.083,0.101,1
"RBM27",0.581442027301295,0.264840528624259,0.042,0.053,1
"SORD",0.581476172745973,1.07866717997137,0.036,0.03,1
"CBFA2T3",0.581851244115815,0.176871810626956,0.042,0.053,1
"GTF2IRD2",0.581976004966828,0.265519224317942,0.052,0.064,1
"DDB1",0.582115814389887,0.117547465336595,0.141,0.165,1
"CTD-2095E4.5",0.582343576296565,-0.312565012983958,0.021,0.028,1
"PHF23",0.582453077634937,0.437518403897136,0.073,0.063,1
"POLR1E",0.582798293589396,0.549554893284271,0.057,0.049,1
"FBXW11",0.583745524714694,0.592050606133635,0.078,0.069,1
"SDCCAG8",0.584001836547922,0.546253715762805,0.13,0.124,1
"UBFD1",0.584019998738007,-0.340643124245081,0.021,0.028,1
"EHBP1",0.584394143389694,-0.244636390525308,0.026,0.034,1
"PUS3",0.584437415869665,0.415563538941362,0.026,0.02,1
"FBXO21",0.584808834932976,0.319064505576799,0.094,0.114,1
"ZSCAN5A",0.584978425997315,0.898230787641313,0.031,0.025,1
"GLYR1",0.585564593914281,0.242033022552383,0.094,0.113,1
"WDSUB1",0.58569874018995,1.07465990823881,0.042,0.035,1
"CSRNP2",0.58570003857174,-0.222438158807805,0.016,0.022,1
"SIN3B",0.586056644870605,0.610017267647387,0.031,0.041,1
"PSMD6",0.586570852367191,0.199392970882188,0.167,0.199,1
"DUS4L",0.586684551145187,0.847244403338308,0.031,0.025,1
"UVSSA",0.58693753169779,-0.200656879381793,0.026,0.034,1
"PAAF1",0.586999951745528,0.414499245814266,0.062,0.054,1
"EXOSC6",0.587061202073011,0.109523274772175,0.125,0.147,1
"SLC25A4",0.587242785360158,0.103499961287678,0.036,0.029,1
"NCK1-AS1",0.587253771516538,0.870780438166606,0.031,0.025,1
"EGLN1",0.587281741190385,0.166714052639634,0.115,0.136,1
"ACAP3",0.587554179019235,0.251131301851963,0.062,0.076,1
"PINX1",0.587799951102734,0.448465969823698,0.042,0.053,1
"LRRC23",0.587823247425456,0.68493470167545,0.031,0.025,1
"UBE4A",0.58821212920009,0.36680154544297,0.068,0.082,1
"PLEKHA1",0.588598635744613,0.38085023704552,0.109,0.13,1
"CTNNBL1",0.588816554182283,0.469447274508226,0.172,0.168,1
"NUDT8",0.588862122197179,-0.136120605871702,0.016,0.022,1
"ZNF773",0.588862122197179,0.120339953573739,0.016,0.022,1
"PAN2",0.58953320562738,0.741209593456484,0.031,0.025,1
"MGA",0.589599078781081,0.690443024783892,0.068,0.06,1
"INTS10",0.589936668875929,0.526234905151355,0.167,0.162,1
"RNF145",0.589973426411387,0.183573351167349,0.151,0.181,1
"ST20-AS1",0.590763147168112,0.108735807804052,0.016,0.022,1
"UBA6",0.591279962540259,0.436567524374999,0.12,0.111,1
"TMEM39B",0.591617638370447,0.692278512260658,0.062,0.055,1
"TUBD1",0.592039629642944,-0.104159068242814,0.026,0.034,1
"LRRC14",0.592318110308686,0.435193634333205,0.052,0.044,1
"AC093323.3",0.592490828758998,0.183045656339031,0.068,0.08,1
"ZNF226",0.592996706766411,0.146899363683268,0.068,0.08,1
"MZT1",0.593283863920662,0.617123944426514,0.141,0.136,1
"GTF3C2",0.593411853671663,0.452265370795879,0.036,0.047,1
"ZNF33A",0.593681115190745,0.493793455963481,0.12,0.113,1
"C5orf51",0.594019844784175,0.874849116326389,0.036,0.03,1
"NDE1",0.594408172251912,0.415895950879782,0.13,0.122,1
"ACIN1",0.594532727762771,0.106548584277865,0.125,0.148,1
"NFS1",0.594573642605025,0.222365314988971,0.016,0.022,1
"ZNF354A",0.594944646051881,0.409150653070281,0.052,0.044,1
"MUS81",0.594959698955587,0.107188767870622,0.068,0.081,1
"CAPN1",0.595160167161109,0.280836396258932,0.25,0.249,1
"ORMDL1",0.595182448566864,0.382005174477446,0.37,0.396,1
"RP11-297D21.4",0.595930325702758,0.701143371995428,0.042,0.035,1
"RBM38",0.596222665304633,0.349111573722584,0.177,0.17,1
"TTC13",0.596703629051147,0.137669767729091,0.042,0.052,1
"SLC4A2",0.596778312438851,0.165841450995473,0.031,0.04,1
"FAM53C",0.596832577687339,0.22072820322095,0.109,0.128,1
"C14orf142",0.59775756512073,0.179949799440114,0.062,0.075,1
"USP38",0.598342458842033,0.291235194664201,0.047,0.058,1
"KIAA1429",0.598385847481674,0.14927896985036,0.052,0.063,1
"DGCR2",0.598385847481674,0.144805213537612,0.052,0.063,1
"MTX2",0.59862967654158,0.181837594153659,0.057,0.069,1
"IGF1R",0.59903335987681,0.308184054360916,0.016,0.022,1
"RAD50",0.599185498062395,0.334206140647055,0.156,0.148,1
"MRTO4",0.599486186917606,0.588297268242646,0.073,0.064,1
"CCDC127",0.599624416718406,0.201830459423988,0.031,0.04,1
"IMPACT",0.599929797169622,0.23644244495546,0.047,0.058,1
"HERPUD1",0.600132052887984,0.46852355422636,0.354,0.385,1
"TXLNG",0.600497727181329,0.144209422612535,0.036,0.046,1
"VOPP1",0.600704344771055,0.25679780441354,0.198,0.191,1
"CTC1",0.600865607444075,0.662197616482947,0.036,0.03,1
"CTD-2017D11.1",0.600949297657065,0.443640639450831,0.016,0.022,1
"CPSF3",0.601038065785623,0.269532287481992,0.052,0.063,1
"ARL5A",0.60122272673551,0.336357482255143,0.323,0.347,1
"BTBD9",0.601588558111373,0.591599799786355,0.016,0.022,1
"ARHGEF7",0.601772980545095,0.716225681325535,0.047,0.04,1
"GSTZ1",0.601916645251985,0.188943103078624,0.047,0.058,1
"ZNF880",0.602075151737138,0.792272259465094,0.062,0.056,1
"COMMD3",0.602213324025775,0.568693928877022,0.214,0.219,1
"RP11-474G23.3",0.602533572476433,1.7553785608711,0.01,0.007,1
"TNFRSF10D",0.602533572476433,1.62285671909455,0.01,0.007,1
"RP11-452L6.5",0.602533572476433,1.51892369462237,0.01,0.007,1
"GLMN",0.602935103031194,0.317096928850703,0.062,0.054,1
"GTF3C3",0.602956393622202,0.694009330459506,0.052,0.045,1
"NEK4",0.603164384090608,0.134104158643856,0.036,0.046,1
"PTCD1",0.603335288688624,0.135337153688364,0.026,0.034,1
"TARBP2",0.603397850328734,0.251479054913361,0.042,0.052,1
"AC005076.5",0.603593316217969,1.77228212173071,0.01,0.007,1
"AMDHD1",0.603593316217969,1.6559531995456,0.01,0.007,1
"CRK",0.603683846129188,0.500923159975277,0.089,0.08,1
"NREP",0.603742154117209,0.307632088107212,0.021,0.028,1
"RAB11B-AS1",0.603742154117209,0.240066428301095,0.021,0.028,1
"GYS1",0.603765406176024,1.02442857171103,0.021,0.016,1
"GHDC",0.603906454764422,0.425540370547861,0.047,0.058,1
"CC2D1A",0.604056896086488,-0.10291939414548,0.052,0.062,1
"TRUB2",0.604268102878957,0.721178020924757,0.052,0.045,1
"KIAA0430",0.604345798243967,0.800180631197678,0.094,0.087,1
"MLYCD",0.604499697146042,0.457092419426703,0.036,0.046,1
"RLN1",0.604653896945075,1.15289361669089,0.01,0.007,1
"RP11-176H8.1",0.604653896945075,1.48399003561462,0.01,0.007,1
"RMI2",0.604653896945075,1.28598190544398,0.01,0.007,1
"FAM65C",0.604653896945075,1.48825224657252,0.01,0.007,1
"IFI27L1",0.605399413769753,0.403458728463975,0.026,0.034,1
"CORO1C",0.605705256905118,0.605524164950155,0.12,0.115,1
"TJAP1",0.605836345031555,0.127051658385146,0.036,0.046,1
"EPHB6",0.605945343764169,0.199891857307193,0.052,0.044,1
"ZNF738",0.606015046341008,0.218492747834988,0.021,0.028,1
"CHCHD3",0.606114724667432,0.506768882536166,0.141,0.136,1
"ZKSCAN2",0.606246305465435,1.0968746873083,0.01,0.007,1
"NFE2L1",0.606298118603842,0.170423603716325,0.047,0.058,1
"VPS37C",0.606432661238363,0.215187576560454,0.026,0.034,1
"RP11-798L4.1",0.606777562179685,1.16316889841459,0.01,0.007,1
"GPAM",0.606777562179685,0.995830667290411,0.01,0.007,1
"XPC",0.606914426151997,0.284653764957221,0.115,0.135,1
"RBM7",0.607072234059028,0.25039551896951,0.156,0.146,1
"WDR54",0.607195864762164,0.378938289540617,0.104,0.094,1
"NAGPA",0.607355168265686,0.237244751480032,0.083,0.099,1
"KLHDC7B",0.607466696448174,0.275639154330015,0.026,0.034,1
"DTX2",0.607721573287069,0.258567473028834,0.031,0.04,1
"C5orf22",0.607722223962093,0.419789395591079,0.021,0.028,1
"PTK2B",0.607769449691627,0.453274999873227,0.198,0.192,1
"RP11-293A21.1",0.607840643085854,1.07530589132236,0.01,0.007,1
"PTPRK",0.607840643085854,1.6794504806012,0.01,0.007,1
"RP11-486O12.2",0.607840643085854,0.917218754141888,0.01,0.007,1
"C17orf107",0.607840643085854,0.897524310887087,0.01,0.007,1
"FAM131A",0.608059528827344,1.08431450460592,0.021,0.016,1
"CARNMT1",0.608099392406549,0.170879810665375,0.057,0.069,1
"MRPS18B",0.608187377270257,0.213859017274575,0.182,0.215,1
"CYP2R1",0.608677377523606,0.253300168224931,0.031,0.04,1
"EDARADD",0.608904553774938,1.14717302012939,0.01,0.007,1
"ZNF484",0.608904553774938,0.910348657731442,0.01,0.007,1
"RP11-472N13.3",0.608904553774938,0.701716616800108,0.01,0.007,1
"GPHN",0.608904553774938,0.75890994811867,0.01,0.007,1
"RFXANK",0.609150814504787,0.146426061279193,0.167,0.195,1
"NOB1",0.609181981132301,0.118730239969991,0.115,0.134,1
"CEP63",0.609525943019146,0.357376943258612,0.083,0.099,1
"RAD17",0.609611945919663,0.486533822461427,0.078,0.069,1
"GXYLT1",0.609697701631422,0.655763202604797,0.042,0.035,1
"AC005037.3",0.609969292433129,0.580982267579709,0.01,0.007,1
"ZNF853",0.609969292433129,0.561685836518434,0.01,0.007,1
"COIL",0.609980512781358,0.892150063250842,0.068,0.061,1
"VAT1",0.610055219908782,0.478906789061904,0.026,0.034,1
"MTO1",0.610729727356722,0.575343202897753,0.083,0.075,1
"ZNF724P",0.611034857241378,0.769179151910335,0.01,0.007,1
"PIK3IP1-AS1",0.611034857241378,0.778422037240677,0.01,0.007,1
"PEX13",0.611643686842137,0.222156830839019,0.036,0.046,1
"BAZ2A",0.611694591189993,0.515339585143588,0.193,0.193,1
"COASY",0.611923831119033,0.189974679190605,0.115,0.135,1
"AC009501.4",0.612101246375399,0.796074700011764,0.01,0.007,1
"PEX16",0.612349331116681,0.308454919087266,0.193,0.187,1
"ZNF736",0.612367212046217,0.916729546632995,0.021,0.016,1
"RP1-34B20.21",0.612539307503003,0.202995133328165,0.036,0.046,1
"SH3YL1",0.612629801512854,0.50172376416884,0.083,0.075,1
"MEN1",0.612896240661552,-0.485681167690543,0.042,0.05,1
"SLC16A13",0.613168458005687,0.28505704153494,0.01,0.007,1
"VWA8",0.613806099123597,0.812569480580401,0.021,0.016,1
"POGZ",0.614223627061788,0.569018222878296,0.099,0.091,1
"UBTD2",0.614236490297518,0.56027797537313,0.01,0.007,1
"STARD7",0.614324813835677,0.116934376064575,0.161,0.186,1
"AC104653.1",0.614526101264177,0.727859466744865,0.021,0.016,1
"LTN1",0.614711036975949,0.326973930598208,0.073,0.087,1
"TMEM203",0.615167405265625,0.145729308825967,0.115,0.134,1
"PUS1",0.615196430496724,0.540155254073875,0.068,0.06,1
"AC007038.7",0.615305341410964,0.272041766672859,0.01,0.007,1
"RP11-112J3.16",0.615305341410964,0.38336422395153,0.01,0.007,1
"RUFY3",0.615678533833041,0.415099089121724,0.036,0.046,1
"SFMBT1",0.615729978722858,0.502807539509146,0.036,0.03,1
"GS1-124K5.3",0.615967219929969,0.795576181511571,0.021,0.016,1
"NAP1L1",0.61602907621323,-0.266069561359678,0.828,0.802,1
"SLC35B4",0.616797876594542,0.393514859439628,0.036,0.03,1
"UXS1",0.617171118368332,0.237114987363435,0.12,0.141,1
"DYRK2",0.617242084410922,0.643079316466557,0.099,0.092,1
"MED6",0.618033172883437,0.487481517294518,0.135,0.13,1
"CBX1",0.618162307723818,0.21266225249479,0.12,0.138,1
"DUSP18",0.618433303258459,-0.293567133903184,0.031,0.039,1
"B4GALT7",0.618606362930395,0.708750263427142,0.078,0.071,1
"MYL5",0.619119574081269,0.42887073394021,0.042,0.035,1
"PHC3",0.619350251723085,0.143965364526956,0.094,0.11,1
"UBA7",0.619414705245575,0.27732552652843,0.099,0.117,1
"TRIM44",0.619462087265512,0.195727290469421,0.167,0.198,1
"EFTUD1",0.619576490734525,0.589009784454928,0.021,0.016,1
"RGPD5",0.620113058759209,-0.730346230314304,0.021,0.027,1
"ALDH5A1",0.620299450196755,0.584976327731493,0.021,0.016,1
"LRRC47",0.620743960144711,0.266448524052117,0.083,0.099,1
"EIF2D",0.620756729775649,0.395161102879747,0.12,0.112,1
"MAN1B1-AS1",0.62111119674752,0.548019850041683,0.042,0.035,1
"RAB33B",0.621527189639273,0.417231679327667,0.036,0.046,1
"SCRIB",0.622470528893034,0.53361824705756,0.021,0.016,1
"ZFP62",0.62259072993415,0.570829875128076,0.057,0.05,1
"INTS4",0.62259072993415,0.54310447520609,0.057,0.05,1
"SUCLG2",0.622627396064364,0.123406106664685,0.182,0.212,1
"CUL5",0.622685909694885,0.17201723145352,0.115,0.133,1
"FAM135A",0.622774713149498,1.25491139325865,0.026,0.021,1
"ARHGEF19",0.623194953313355,0.473389492046354,0.021,0.016,1
"LRIG1",0.623194953313355,0.678001704611883,0.021,0.016,1
"LRRC37A2",0.624644895978281,0.381188821241489,0.021,0.016,1
"IPO11",0.625297686127948,-0.268294702584679,0.026,0.033,1
"RFNG",0.625370413066502,0.41022892028354,0.021,0.016,1
"SNX1",0.625679910550589,0.222673125971897,0.104,0.122,1
"TRNT1",0.62677470736194,0.661452996913536,0.078,0.07,1
"MRPS27",0.627002632536243,0.559129491521536,0.104,0.097,1
"C12orf76",0.627227847421399,0.191299317197819,0.078,0.092,1
"HEXIM2",0.627229728799104,-0.637001772741582,0.01,0.015,1
"NAALADL1",0.627718505473972,0.121115974688068,0.068,0.079,1
"MTRNR2L12",0.628029200358886,0.357713006124416,0.177,0.173,1
"AC003075.4",0.628096998292317,-0.756837004342288,0.016,0.021,1
"LYSMD3",0.628197509022647,-0.101456604081311,0.031,0.039,1
"BAZ1B",0.628254860486794,0.2842966899111,0.125,0.147,1
"C22orf39",0.628733530408267,0.127099270693309,0.146,0.169,1
"NOMO1",0.628891591840238,-0.358153153954905,0.021,0.027,1
"CA11",0.629268816307091,0.856912075090273,0.052,0.046,1
"KLHL20",0.629338587503129,0.642645610647274,0.073,0.065,1
"ZNF354B",0.629478715346175,-0.316982668310589,0.021,0.027,1
"ATG14",0.629710371208248,0.721657622241007,0.052,0.046,1
"AEBP2",0.629711807941445,0.605924998944342,0.073,0.065,1
"N6AMT2",0.630079531137137,-0.215770045014236,0.026,0.033,1
"PIGQ",0.630352864278414,0.111569624784048,0.042,0.051,1
"CTC-338M12.5",0.63038170501951,-0.295812901117706,0.01,0.015,1
"TCP11L1",0.63038170501951,-0.403548509053603,0.01,0.015,1
"NPAT",0.630500725977807,0.116875193882774,0.078,0.091,1
"DNAAF5",0.630758701381846,-0.436989321524611,0.016,0.021,1
"KIAA1468",0.63113961589266,-0.129384158500819,0.031,0.039,1
"MED18",0.631170754285562,-0.23240683742332,0.01,0.015,1
"HSPA1B",0.631170754285562,-0.603086076786653,0.01,0.015,1
"ZNF75D",0.631424878151489,-0.398736261985769,0.016,0.021,1
"FAM63B",0.63165442403688,0.451030917927552,0.089,0.08,1
"KIF16B",0.631719326838914,0.977206388661348,0.026,0.021,1
"SLC4A7",0.631901676261261,0.618918494122396,0.099,0.092,1
"ZNF184",0.632091354421175,-0.426377000972156,0.016,0.021,1
"FBL",0.632207115001181,0.126966836390106,0.438,0.461,1
"RP4-798A10.7",0.632750113842526,-0.225339169467967,0.01,0.015,1
"ATAD5",0.633001580810106,0.839758699443665,0.026,0.021,1
"ZNF266",0.633449235543318,0.529733142715491,0.073,0.065,1
"CCS",0.633631096011792,0.531937578726403,0.141,0.136,1
"KIF1BP",0.63433114976512,-0.186520550768582,0.01,0.015,1
"SLC2A13",0.63433114976512,-0.173052266002333,0.01,0.015,1
"MESDC1",0.634368686402027,0.25027998502531,0.099,0.114,1
"NDUFAF2",0.63439220586498,0.155247469454425,0.094,0.108,1
"RSF1",0.63443559434031,0.251073820095095,0.224,0.222,1
"OTUD1",0.634878333091419,0.281868176088276,0.13,0.15,1
"ZBTB2",0.635101242469115,0.10923808821661,0.042,0.051,1
"ATG12",0.635185411966749,0.108167672681732,0.214,0.248,1
"PI4K2A",0.635563736963752,0.209271729637155,0.031,0.039,1
"WAC-AS1",0.636443537311249,0.418120429666346,0.12,0.144,1
"SNRNP70",0.636458735711679,0.278968731257779,0.318,0.34,1
"ZHX1-C8orf76",0.636705833657283,0.151129383926016,0.01,0.015,1
"C10orf88",0.636765036359345,-0.364827132798597,0.016,0.021,1
"GNPNAT1",0.636854952371101,0.696069497699231,0.026,0.021,1
"SUMF2",0.637388342050058,0.12803978225358,0.177,0.201,1
"RHPN1",0.637498140633385,0.724766177442698,0.026,0.021,1
"GGH",0.637498226600178,0.186952942026109,0.01,0.015,1
"RP11-809O17.1",0.637498226600178,0.179750980707059,0.01,0.015,1
"FAM76B",0.637571230237451,0.546281848080619,0.073,0.065,1
"RP11-126K1.6",0.638103043744171,0.467224433829347,0.016,0.021,1
"IKBKAP",0.638103043744171,-0.405078753903586,0.016,0.021,1
"URB1-AS1",0.638103043744171,-0.197255743555288,0.016,0.021,1
"CHMP4A",0.63857171737975,0.263270755877314,0.365,0.395,1
"HDAC3",0.638695437191983,0.298068153865672,0.135,0.158,1
"DHX32",0.63890434021237,-0.10568011342434,0.021,0.027,1
"SERAC1",0.63908425540211,0.340734394367347,0.01,0.015,1
"GPRASP1",0.63908425540211,0.115969100349036,0.01,0.015,1
"AP001462.6",0.63908425540211,0.139388530039957,0.01,0.015,1
"MCM8",0.63908425540211,0.101301832194477,0.01,0.015,1
"OXA1L",0.639145669986335,0.151040270033519,0.297,0.341,1
"PDE6D",0.639237246619694,0.260947954763958,0.062,0.074,1
"C12orf65",0.639507113219111,0.125528526774887,0.083,0.096,1
"MAP3K13",0.639639181882036,0.536182583972491,0.125,0.12,1
"MRPS25",0.640032566393489,0.362406102592231,0.12,0.143,1
"TOP3B",0.640073620719897,0.666860728011294,0.026,0.021,1
"CDKN2AIPNL",0.640243338645685,0.504292986527407,0.109,0.103,1
"MTAP",0.640298457449134,0.217819548542945,0.042,0.051,1
"CTC-246B18.10",0.640671936348741,0.104910132610404,0.01,0.015,1
"HDAC6",0.640732360813173,0.180694967488003,0.042,0.051,1
"IFT74",0.640761280809744,0.93183474991867,0.036,0.031,1
"VSIG1",0.640782594369518,-0.292489827770114,0.016,0.021,1
"ADPRH",0.641362991278625,0.619524143609588,0.026,0.021,1
"MFSD13A",0.641453215985901,-0.165895129343179,0.016,0.021,1
"RP11-134G8.5",0.641466394467203,0.4841355999812,0.01,0.015,1
"CCDC86",0.641833607930407,-0.100040630759281,0.026,0.033,1
"MBIP",0.642034807335638,0.239441888958659,0.042,0.051,1
"ZNF319",0.642124130265756,-0.107290389611768,0.016,0.021,1
"CDKN1B",0.642130657931405,0.129529660905272,0.208,0.24,1
"ZNF280C",0.642261263328079,0.3110269567624,0.01,0.015,1
"WDR47",0.643056542163844,0.658808780705035,0.01,0.015,1
"CCDC85C",0.643056542163844,0.413792588214267,0.01,0.015,1
"CASZ1",0.643852230205566,0.574841731212224,0.01,0.015,1
"SAMM50",0.644338970160512,0.198361967686348,0.115,0.132,1
"ZNF836",0.644533382852293,0.637440185108152,0.047,0.041,1
"ZNF414",0.644550168627756,0.203772715042411,0.068,0.08,1
"ICA1L",0.644576571076875,0.57491376657569,0.062,0.056,1
"ZSCAN25",0.644591147070703,0.549222241174044,0.026,0.021,1
"TDRD7",0.64481070477869,0.23454416043629,0.016,0.021,1
"PIP4K2B",0.64481070477869,0.104034446387554,0.016,0.021,1
"C2orf42",0.645055066390162,0.120094988000261,0.026,0.033,1
"ANKRD12",0.645169146468611,0.180429239869329,0.401,0.439,1
"ODF2L",0.645454757646558,0.161451231541733,0.12,0.137,1
"FAM213B",0.646130371931317,0.120019259377329,0.026,0.033,1
"PARP2",0.646531258104316,0.547209815444027,0.026,0.021,1
"LZTFL1",0.646531267095208,0.458590884552217,0.026,0.021,1
"MAU2",0.646640194818952,0.743914892132368,0.068,0.062,1
"AUH",0.64666830226849,0.151295303730557,0.026,0.033,1
"MSL2",0.647151270801192,0.246113693728915,0.104,0.12,1
"PDCD7",0.647245260543317,0.257212127306721,0.141,0.133,1
"OMA1",0.6473586095444,0.473172320715751,0.073,0.065,1
"TBL2",0.647424808298236,0.346681365602934,0.031,0.039,1
"GCFC2",0.647807641840106,0.6475112677215,0.068,0.062,1
"FAM126B",0.647808461434122,0.372838530659217,0.089,0.103,1
"SQLE",0.647926576010879,0.866846211883639,0.052,0.046,1
"SLC9A8",0.648175452253806,0.219034073813344,0.016,0.021,1
"QSER1",0.648283194498362,0.863920606498143,0.036,0.031,1
"TUBGCP5",0.64847379338311,0.538916360886861,0.026,0.021,1
"RBM14",0.648594174380264,0.655593722329749,0.161,0.164,1
"MAP9",0.648849267666965,0.497088141218847,0.016,0.021,1
"FAM213A",0.649319283631392,0.641765869201202,0.031,0.026,1
"C2CD3",0.649360720080775,0.737844822674858,0.036,0.031,1
"PAN3",0.649711360001163,0.572096980430758,0.156,0.157,1
"AC062017.1",0.650198226083613,0.704082922730958,0.031,0.026,1
"ABHD18",0.65023423453769,0.221008330980909,0.036,0.045,1
"URGCP",0.650438973599432,0.127914415723014,0.026,0.033,1
"RP3-477O4.14",0.650507395563322,0.265394221772319,0.052,0.045,1
"MEF2A",0.650717054801835,0.633720206453428,0.141,0.138,1
"ZNF526",0.650875871459606,0.823717705956182,0.042,0.036,1
"TBCK",0.65097837505513,0.383405139055634,0.026,0.033,1
"CTD-2371O3.3",0.651547400098449,0.275552782968087,0.016,0.021,1
"GABPB2",0.651657838548304,0.121090935379911,0.073,0.084,1
"DNAJC24",0.651960142403833,0.245331390541958,0.021,0.027,1
"NKRF",0.652057726156386,0.861997819036171,0.036,0.031,1
"HDAC5",0.652184517830536,0.595178595246023,0.151,0.152,1
