"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IGHV4-59",1.89008801251145e-12,8.23563800124114,0.038,0.002,6.36846254935608e-08
"LINC00665",2.02151147446468e-12,2.19689512087195,0.09,0.021,6.81128076206129e-08
"IGKV4-1",2.02929435461547e-12,6.94388973798666,0.045,0.004,6.83750439844138e-08
"MPP1",2.13899294950991e-12,-2.75131622616391,0.022,0.153,7.20712284407869e-08
"FBP1",2.20184431618333e-12,-2.87006601130959,0.018,0.145,7.41889423894812e-08
"SPATA13",2.26326217086041e-12,-2.61701660011384,0.028,0.16,7.62583555849707e-08
"LPCAT2",2.27363595843368e-12,-6.37433897338777,0,0.112,7.66078899834646e-08
"TCEA1",2.35414453804069e-12,0.716951629956349,0.575,0.45,7.93205460647429e-08
"ARF1",2.4576230562106e-12,-0.640503606931651,0.507,0.692,8.28071512559598e-08
"TTN",2.47199752727789e-12,1.85652315042326,0.142,0.05,8.32914846841013e-08
"NDUFA13",2.56654280256451e-12,-0.619330707868806,0.47,0.641,8.64770931896087e-08
"TMEM19",2.78654864454163e-12,1.62006885559824,0.178,0.072,9.38899700291857e-08
"TNFAIP8",2.78680266116163e-12,0.77691531518234,0.52,0.37,9.38985288651799e-08
"TRIM38",2.7906357679496e-12,1.18707591148056,0.375,0.24,9.40276815652939e-08
"SYNPO",2.87921641243301e-12,4.6820759656228,0.028,0,9.70123178005177e-08
"HM13",2.92314837898706e-12,-1.02650524435547,0.208,0.391,9.849256148159e-08
"RAB31",2.94934497750618e-12,-1.96752739976511,0.09,0.243,9.93752296720933e-08
"VAV3-AS1",2.95442051732345e-12,3.86669488918441,0.035,0.002,9.95462449106963e-08
"ANKRD13D",3.00649114588691e-12,-1.60924063192781,0.082,0.242,1.01300712669514e-07
"CARD9",3.18711670441416e-12,-4.02105926952646,0.002,0.116,1.07386710238531e-07
"OST4",3.18782569693773e-12,-0.461413612761312,0.715,0.866,1.0741059903262e-07
"GSN",3.23192681659296e-12,-2.5851705655776,0.035,0.17,1.08896542158283e-07
"TEAD2",3.36948484671971e-12,4.99814104790497,0.032,0.002,1.13531422425374e-07
"ARHGAP26",3.39108176658796e-12,-3.31046407778561,0.018,0.142,1.14259109043415e-07
"IGKV1D-33",3.39641940307174e-12,5.33717446661399,0.032,0.002,1.14438955367099e-07
"COPE",3.41112840657749e-12,-0.644425354977973,0.462,0.65,1.14934560531222e-07
"DPYSL2",3.60636757598343e-12,-2.43349906847553,0.028,0.16,1.21512949105186e-07
"BTNL9",3.61561679726281e-12,4.62305392489352,0.03,0.001,1.21824592366973e-07
"HN1",3.68707150128574e-12,-1.13749611713364,0.202,0.38,1.24232187164322e-07
"RP11-380I10.4",3.70894411273509e-12,4.32641018085101,0.03,0.001,1.24969162934496e-07
"SLC8A1",3.71345270042799e-12,-6.4388700105156,0,0.11,1.25121075288221e-07
"PTPN12",3.76380925245987e-12,-2.35233838442253,0.04,0.178,1.26817788952383e-07
"OXNAD1",3.77776679689627e-12,-2.49096558374962,0.055,0.194,1.27288074454623e-07
"SMCHD1",3.78990127101132e-12,0.761491425329763,0.55,0.422,1.27696933425456e-07
