"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"RGS18",1.78567381556051e-12,-4.72535206044833,0.005,0.218,6.01664935414959e-08,4.35557865622962e-07,-3.94957048614953,0.005,0.126,0.0146756867243001,4.35557865622962e-07,3.57134763111783e-12
"TBCB",4.59125705354273e-05,0.726874255653318,0.475,0.4,1,1.8743118872308e-12,0.959751034799227,0.63,0.466,6.31530647283545e-08,4.59125705354273e-05,3.74862377445808e-12
"CCNI",1.91119719274993e-12,-0.683567909920867,0.695,0.88,6.43958782125163e-08,0.0287999581582414,-0.177323435920463,0.9,0.937,1,0.0287999581582414,3.82239438549622e-12
"COX7C",3.03128012761855e-08,-0.399227562736323,0.835,0.965,0.0010213595261998,1.97601618696666e-12,-0.538523795388039,0.82,0.927,6.65798894036547e-08,3.03128012761855e-08,3.95203237392942e-12
"SPCS2",0.000105057921236427,0.683641054936875,0.54,0.48,1,2.05479899466865e-12,1.02284033264705,0.6,0.424,6.92343973263656e-08,0.000105057921236427,4.10959798933308e-12
"GPBAR1",2.13339725101733e-12,-5.13896535141104,0.005,0.216,7.1882686975778e-08,6.637332080025e-12,-4.57627497916151,0.005,0.209,2.23638267104362e-07,6.637332080025e-12,4.26679450203011e-12
"CD300E",1.22673471370052e-08,-3.493170932939,0.02,0.178,0.000413335994434255,2.41736265906327e-12,-6.66562381868214,0,0.206,8.14506174344778e-08,1.22673471370052e-08,4.83472531812068e-12
"RP3-467K16.4",8.80061889061621e-07,5.01422648064988,0.03,0.001,0.0296528052900423,2.54396850740744e-12,5.20542151772845,0.055,0.001,8.57164748885864e-08,8.80061889061621e-07,5.08793701480841e-12
"GOLGA8N",0.000742818746410038,2.55604497106248,0.035,0.007,1,2.55666467952627e-12,3.8474879307621,0.095,0.011,8.6144259711958e-08,0.000742818746410038,5.11332935904598e-12
"CIDEB",0.00294546946499625,1.80696685104197,0.08,0.035,1,2.5922655948322e-12,2.14752472370864,0.245,0.086,8.73437969522762e-08,0.00294546946499625,5.18453118965767e-12
"DAPP1",1.91303409465334e-06,-2.53852772357526,0.025,0.149,0.0644577707852498,2.59303806713382e-12,-3.49416511422803,0.025,0.247,8.73698246340071e-08,1.91303409465334e-06,5.18607613426091e-12
"HK3",3.11738326262689e-06,-5.19239817974007,0,0.1,0.105037111650951,2.79032255234337e-12,-6.66377042044085,0,0.205,9.40171280786576e-08,3.11738326262689e-06,5.58064510467896e-12
"APBA2",2.87966400607165e-12,2.23443614776281,0.22,0.069,9.70273990205783e-08,8.91811827863051e-11,1.7818630417165,0.245,0.091,3.00487077280176e-06,8.91811827863051e-11,5.75932801213500e-12
"RP11-382A20.3",2.92100949176727e-12,5.63129678881607,0.06,0.002,9.84204938156064e-08,9.0271925898407e-09,3.56481290094283,0.06,0.006,0.000304162227122093,9.0271925898407e-09,5.842018983526e-12
"BST2",2.94087476608026e-12,1.11681875582162,0.595,0.423,9.90898343683082e-08,2.16938933216962e-09,0.85158634409355,0.645,0.489,7.30954041581231e-05,2.16938933216962e-09,5.88174953215185e-12
"ITCH",0.00254398460405737,1.31552032356194,0.15,0.086,1,2.95607952295291e-12,1.58680917292685,0.335,0.146,9.96021434463755e-08,0.00254398460405737,5.91215904589709e-12
"RPSA",3.81203582612041e-06,-0.368216703645602,0.99,0.985,0.128442735125301,3.02468191278087e-12,-0.609612344963102,0.98,0.977,1.01913632369239e-07,3.81203582612041e-06,6.04936382555259e-12
"FAM179A",4.82869015143085e-08,4.17910326441923,0.045,0.003,0.00162697885962311,3.25437966607012e-12,3.28564266518157,0.095,0.011,1.09653068468567e-07,4.82869015143085e-08,6.50875933212964e-12
"CAP1",3.44579776888509e-12,0.695181275706496,0.81,0.679,1.16102710024814e-07,4.35795558371626e-09,0.644770276953398,0.8,0.742,0.000146836955437736,4.35795558371626e-09,6.89159553775828e-12
"NBPF14",0.00323156009374839,-1.02586335812413,0.045,0.116,1,3.45006100434814e-12,-1.64684299401402,0.145,0.411,1.16246355480506e-07,0.00323156009374839,6.90012200868436e-12
"RAB2A",0.0624216274635392,0.526664903820878,0.355,0.334,1,3.60239084010734e-12,1.0395056230586,0.58,0.407,1.21378956966577e-07,0.0624216274635392,7.2047816802017e-12
"CLSTN3",7.88194818798e-05,2.34346091916475,0.06,0.015,1,3.86153521133809e-12,2.72884460716306,0.155,0.035,1.30110567410826e-07,7.88194818798e-05,7.72307042266124e-12
"CPPED1",3.94298149204778e-12,-2.50787628451308,0.04,0.274,1.32854818393058e-07,4.69655822061296e-11,-2.20137448509629,0.06,0.285,1.58245832685333e-06,4.69655822061296e-11,7.88596298408e-12
"LGALS2",3.94823251651504e-12,-3.27634068880206,0.075,0.307,1.33031746411458e-07,5.0935837789539e-06,-5.99493481366535,0,0.096,0.171623211848073,5.0935837789539e-06,7.89646503301449e-12
"BZW1",4.00344594741858e-12,1.2074317647801,0.565,0.401,1.34892107752322e-07,3.27014503448827e-11,0.848492724953046,0.645,0.463,1.10184266792048e-06,3.27014503448827e-11,8.00689189482113e-12
"CD44",9.07169804602073e-11,-0.617336684429733,0.47,0.727,3.05661793962622e-06,4.04712953995824e-12,-0.807648015515597,0.49,0.753,1.36363982719353e-07,9.07169804602073e-11,8.0942590799001e-12
"C9orf16",1.64926956987447e-06,0.676934139674911,0.63,0.55,0.0555704888873505,4.10156547005847e-12,0.821077251601826,0.735,0.573,1.3819814694815e-07,1.64926956987447e-06,8.20313094010009e-12
"PPP3CC",0.000474330401867772,1.10607002904354,0.255,0.174,1,4.29719646227531e-12,1.18090754353806,0.515,0.301,1.44789737599904e-07,0.000474330401867772,8.59439292453213e-12
"KCTD10",2.87104357878729e-08,2.621554162624,0.135,0.04,0.000967369423436589,4.49430661572262e-12,2.57535710135725,0.18,0.048,1.51431167110158e-07,2.87104357878729e-08,8.98861323142503e-12
"VCP",5.35270570323134e-06,1.12388028319411,0.35,0.234,0.180354065964677,4.62836367746085e-12,0.806035500292084,0.715,0.545,1.55948085748366e-07,5.35270570323134e-06,9.25672735490024e-12
"NUCB2",3.16823944497117e-06,0.976099458381472,0.32,0.191,0.106750659858859,5.16608361931166e-12,1.31413885844929,0.46,0.261,1.74066021469087e-07,3.16823944497117e-06,1.03321672385966e-11
"RP11-1000B6.3",4.16076622978619e-05,2.1025035114259,0.115,0.045,1,5.24140036863508e-12,1.56869091012076,0.405,0.22,1.7660374402079e-07,4.16076622978619e-05,1.04828007372427e-11
"RASGEF1A",0.00806772291501225,2.24348787143118,0.03,0.008,1,5.5262567688873e-12,3.77866871095639,0.08,0.007,1.86201695570889e-07,0.00806772291501225,1.1052513537744e-11
"CDA",5.55254301215524e-12,-3.24121846251219,0.02,0.238,1.87087384251559e-07,6.10813625957144e-12,-5.51939707755962,0.005,0.208,2.0580754313e-07,6.10813625957144e-12,1.11050860242796e-11
"LCP2",0.640174876808238,0.403391076676708,0.235,0.244,1,5.77095969910486e-12,0.908009299433192,0.675,0.52,1.94446716101639e-07,0.640174876808238,1.15419193981764e-11
"HRH2",5.41341170854225e-05,-2.96488674031058,0.005,0.087,1,6.11878501146439e-12,-5.68275349194894,0.005,0.207,2.06166342176281e-07,5.41341170854225e-05,1.22375700228913e-11
"FCRLB",0.00410156554384059,2.43922295946808,0.03,0.007,1,6.76784271115869e-12,3.24038402285742,0.105,0.015,2.28035692309781e-07,0.00410156554384059,1.35356854222715e-11
"TLE1",7.25657533979597e-12,2.2533515745707,0.16,0.037,2.44503049499086e-07,1.7978141862769e-10,2.31205231792225,0.18,0.054,6.05755511924139e-06,1.7978141862769e-10,1.45131506795393e-11
"RPS27A",7.42424021950932e-12,-0.362186529963891,1,1,2.50152349956147e-07,3.72346009811602e-10,-0.418952593115232,1,0.999,1.25458264545921e-05,3.72346009811602e-10,1.48484804389635e-11
"PARP15",0.299597728501954,0.70363144072626,0.05,0.035,1,7.62156828696271e-12,1.3686377269466,0.35,0.154,2.56801121860921e-07,0.299597728501954,1.52431365738673e-11
"SUMO2",7.51141047253339e-07,0.46299728746134,0.85,0.847,0.025308946446154,8.05689700842622e-12,0.556024898646991,0.89,0.815,2.71469087801913e-07,7.51141047253339e-07,1.61137940167875e-11
"SIGLEC10",2.53810587572023e-09,-3.33586801139385,0.015,0.184,8.55189393765175e-05,8.17109377413859e-12,-4.95058983913079,0.005,0.207,2.75316833625826e-07,2.53810587572023e-09,1.63421875482104e-11
"HSP90B1",9.72838778886714e-09,0.792057787926916,0.6,0.46,0.000327788298158089,8.18813975216633e-12,0.73098076858877,0.735,0.605,2.75891180809492e-07,9.72838778886714e-09,1.63762795042656e-11
"TCEAL8",0.008532279899811,1.03920496985041,0.245,0.184,1,8.26791021397533e-12,1.9134894266061,0.245,0.086,2.78578966749685e-07,0.008532279899811,1.65358204278822e-11
"TXNIP",2.27848130982365e-05,0.395456139609411,0.945,0.911,0.767711492531982,8.98813537387243e-12,0.495649420658143,0.965,0.947,3.02846233287258e-07,2.27848130982365e-05,1.7976270747664e-11
"TM6SF1",0.0614526629994069,1.70114415399015,0.04,0.019,1,9.34301514618585e-12,3.16659900138835,0.12,0.021,3.14803552335586e-07,0.0614526629994069,1.86860302922843e-11
"RP4-728D4.2",1.38135660805319e-10,2.30134244023172,0.16,0.043,4.65434295517442e-06,9.69878489546389e-12,2.01962355049505,0.225,0.075,3.2679085826776e-07,1.38135660805319e-10,1.93975697908337e-11
"CYFIP2",0.000101530694555815,0.988361563166916,0.34,0.242,1,1.01135668891111e-11,0.990080016444381,0.615,0.436,3.40766522761709e-07,0.000101530694555815,2.02271337781199e-11
"ZNF276",3.70149971980618e-06,1.3918923656376,0.245,0.13,0.124718331559149,1.01142987146047e-11,1.70339981559504,0.34,0.16,3.40791180889889e-07,3.70149971980618e-06,2.0228597429107e-11
"PABPC4",4.84589168558411e-10,-1.64801527555769,0.09,0.315,1.63277474454071e-05,1.14607390567858e-11,-1.48114771094316,0.19,0.457,3.8615814177934e-07,4.84589168558411e-10,2.29214781134401e-11
"KCTD12",9.90018970263166e-10,-3.46586868317904,0.015,0.191,3.33576991840471e-05,1.15739806947165e-11,-6.60356849660324,0,0.195,3.89973705527777e-07,9.90018970263166e-10,2.31479613892989e-11
"ALDH2",4.57072311440443e-08,-4.23169736286,0.01,0.151,0.00154005944616743,1.15739806947165e-11,-6.71802984398479,0,0.195,3.89973705527777e-07,4.57072311440443e-08,2.31479613892989e-11
"CD5",0.00195852104787891,-1.74429052706403,0.035,0.104,1,1.20615115440094e-11,-4.91543141179298,0.01,0.21,4.06400569963852e-07,0.00195852104787891,2.41230230878732e-11
"MT-ND4L",0.000185934445924539,-0.570000404427626,0.495,0.663,1,1.20774568331725e-11,0.299507596646068,1,0.997,4.06937830536916e-07,0.000185934445924539,2.41549136661992e-11
"CYB5B",1.29394798745964e-11,1.73567636314912,0.325,0.151,4.3598283489465e-07,6.62629073607491e-11,1.38847247517842,0.335,0.154,2.23266240061308e-06,6.62629073607491e-11,2.58789597490253e-11
"SYNGR2",4.56017427121809e-10,-1.48600595388574,0.12,0.357,1.53650511894422e-05,1.30777999526239e-11,-1.1929767085021,0.355,0.6,4.40643391603708e-07,4.56017427121809e-10,2.61555999050766e-11
"TNIK",1.6416121164052e-08,1.93899337476169,0.175,0.061,0.000553124786501567,1.31319355896184e-11,1.44324947605552,0.32,0.135,4.42467437756603e-07,1.6416121164052e-08,2.62638711790644e-11
"FCGR2A",5.20696044438955e-06,-1.93912787889124,0.025,0.144,0.175443325213261,1.39559917823985e-11,-4.25389047486906,0.01,0.212,4.70233187116135e-07,5.20696044438955e-06,2.79119835646021e-11
"ARPC4",1.41837665729719e-11,0.799931773584691,0.735,0.605,4.77907830909715e-07,0.00121401667179157,0.474779007741824,0.5,0.428,1,0.00121401667179157,2.83675331457426e-11
"LMAN2",1.51785782653607e-08,0.946836364655309,0.5,0.366,0.000511427016073063,1.67357573931716e-11,1.03058529933654,0.59,0.422,5.63894609605523e-07,1.51785782653607e-08,3.3471514786063e-11
"BTF3",3.9359902919236e-10,-0.430841261158434,0.89,0.968,1.32619256896074e-05,1.68975369975549e-11,-0.427162917069487,0.925,0.964,5.69345611595616e-07,3.9359902919236e-10,3.37950739948243e-11
"DGKK",0.0199641765893957,3.90603996476084,0.01,0.001,1,1.69796954825908e-11,6.70030707672518,0.045,0,5.72113859590416e-07,0.0199641765893957,3.39593909648933e-11
"DTX3",1.97172718224853e-11,2.95388063005372,0.125,0.024,6.64353756786819e-07,3.87775864123601e-11,2.29514801962286,0.175,0.048,1.30657199657806e-06,3.87775864123601e-11,3.94345436445817e-11
"S100A12",2.05481455883599e-11,-4.56624183439639,0.055,0.272,6.92349217454198e-07,5.80917862859733e-11,-6.61345074333501,0.005,0.192,1.95734464711958e-06,5.80917862859733e-11,4.10962911762975e-11
"PVRIG",0.000474023302060343,3.47608781220638,0.025,0.003,1,2.15338153940777e-11,2.49917696989562,0.165,0.042,7.25560375888056e-07,0.000474023302060343,4.30676307876917e-11
"MAL",0.000129274158922994,-2.03809171020613,0.05,0.149,1,2.17091553160815e-11,-5.01446722804681,0.01,0.206,7.31468279220052e-07,0.000129274158922994,4.34183106316918e-11
"FMNL3",0.121275897737898,0.882326660185937,0.05,0.029,1,2.43554529192872e-11,2.26187716672867,0.19,0.056,8.20632630662464e-07,0.121275897737898,4.87109058379811e-11
"CD82",0.000351325549953519,-1.80070465455303,0.04,0.127,1,2.4431468190355e-11,-4.31306871921028,0.015,0.214,8.23193889205822e-07,0.000351325549953519,4.8862936380113e-11
"RAB1B",0.488728153782255,0.610416936042627,0.17,0.163,1,2.47094889880063e-11,1.080508568372,0.555,0.402,8.32561521961885e-07,0.488728153782255,4.9418977975402e-11
"SIT1",1.69596503283456e-06,-3.03856484543535,0.02,0.14,0.0571438458163277,2.50723668216563e-11,-4.91618023918411,0.01,0.205,8.44788327688888e-07,1.69596503283456e-06,5.01447336426839e-11
"PLBD1",4.2210639087015e-08,-3.28040997873896,0.015,0.163,0.00142224527339788,2.56939563385949e-11,-5.48544693091498,0.005,0.198,8.65732164872617e-07,4.2210639087015e-08,5.13879126765295e-11
"SERF2",2.57132298153179e-11,0.334087894556976,0.98,0.977,8.66381565397321e-07,6.5067559688994e-05,0.162477444973449,0.995,0.984,1,6.5067559688994e-05,5.14264596299746e-11
"DDIT4",1.54601643790013e-09,1.47761277731302,0.32,0.154,5.20914778586069e-05,2.6107982437345e-11,0.829778428247871,0.655,0.432,8.79682360243903e-07,1.54601643790013e-09,5.22159648740083e-11
"PPM1L",0.00689034248046415,1.79088126624855,0.065,0.028,1,2.77627708870194e-11,2.58177106950668,0.17,0.046,9.35438802267233e-07,0.00689034248046415,5.5525541773268e-11
"VIPR2",0.00912472190681727,3.11121305591876,0.015,0.002,1,2.83799480939703e-11,3.63155859646871,0.065,0.004,9.56233971078236e-07,0.00912472190681727,5.67598961871351e-11
"CARHSP1",3.32702614065416e-11,1.4803853038104,0.4,0.222,1.12100818783201e-06,3.05515647473754e-11,1.71891403557043,0.335,0.161,1.02940442259806e-06,3.32702614065416e-11,6.11031294938173e-11
"RBP7",3.0924851970888e-11,-7.0126752452893,0,0.188,1.0419819623071e-06,6.19982884729596e-11,-7.02704064398573,0,0.183,2.0889703318079e-06,6.19982884729596e-11,6.18497039408196e-11
"SYPL1",2.84792471164313e-09,-1.55938721820504,0.08,0.29,9.59579752341035e-05,3.12312191520206e-11,-2.00658787444813,0.085,0.322,1.05230469810818e-06,2.84792471164313e-09,6.24624383030657e-11
"ST3GAL4",3.16689733143802e-11,3.22759829315487,0.13,0.027,1.06705438685473e-06,1.24158578064602e-06,2.72967524837203,0.105,0.031,0.0418339912930868,1.24158578064602e-06,6.33379466277573e-11
"VPS16",8.18299529363956e-05,1.74548504937001,0.15,0.071,1,3.17269453562731e-11,1.81916278745707,0.305,0.136,1.06900769683426e-06,8.18299529363956e-05,6.34538907115394e-11
"SEPT11",0.00408507456045336,1.38695606522489,0.115,0.061,1,3.20821767128361e-11,2.18891688878207,0.2,0.063,1.0809768621623e-06,0.00408507456045336,6.4164353424643e-11
"ADHFE1",0.023015087602263,2.32585504957178,0.03,0.01,1,3.26009701781007e-11,2.6364473948909,0.14,0.031,1.09845708918092e-06,0.023015087602263,6.52019403551383e-11
"LCP1",1.32780195862103e-07,0.524699466018114,0.79,0.68,0.00447389591937771,3.28985052380858e-11,0.589969067700231,0.89,0.81,1.10848223549206e-06,1.32780195862103e-07,6.57970104750892e-11
"GFI1",0.0168735181914005,1.8610183434028,0.035,0.012,1,3.48591341319278e-11,2.55775116125535,0.11,0.018,1.17454366544117e-06,0.0168735181914005,6.97182682626403e-11
"CXCL16",1.22002205138991e-07,-4.02926027182652,0.005,0.136,0.00411074229995316,3.55555680099663e-11,-6.51429516391779,0,0.187,1.1980093085278e-06,1.22002205138991e-07,7.11111360186682e-11
"B3GNT7",3.65370640429483e-11,4.28462171017779,0.06,0.003,1.2310798358631e-06,4.17802701347187e-09,4.98176905105566,0.05,0.003,0.000140774442191921,4.17802701347187e-09,7.30741280845616e-11
"HMGB1",1.08613512518439e-08,0.462489830833119,0.88,0.872,0.00036596236907963,3.71334942866093e-11,0.505092782583299,0.915,0.888,1.25117595649301e-06,1.08613512518439e-08,7.42669885718396e-11
"GIMAP4",5.93233558214323e-09,0.786600710328219,0.61,0.479,0.000199884115104734,3.90556566769634e-11,0.867653863184591,0.69,0.521,1.31594129607361e-06,5.93233558214323e-09,7.81113133524013e-11
"GAPT",7.47341848598116e-11,-4.03699066315792,0.015,0.207,2.51809362466649e-06,3.93107565767031e-11,-5.12727585082972,0.005,0.195,1.32453663209544e-06,7.47341848598116e-11,7.86215131518608e-11
"TRAF3IP3",4.02662196971429e-11,0.665975304461656,0.765,0.647,1.35673000647553e-06,9.77785607843973e-06,0.635809733762007,0.68,0.615,0.329455082706948,9.77785607843973e-06,8.05324393926642e-11
"CD2BP2",4.61622612641423e-05,1.19864805913951,0.295,0.195,1,4.17169572323761e-11,1.60712007346758,0.34,0.163,1.40561115698768e-06,4.61622612641423e-05,8.34339144630119e-11
"YWHAB",0.522252602833894,0.185803178753714,0.62,0.679,1,4.21512950213648e-11,0.576131385912411,0.91,0.841,1.42024573444987e-06,0.522252602833894,8.43025900409527e-11
"SWAP70",7.32800341796685e-06,-1.98950429762441,0.045,0.17,0.246909747164975,4.23513722974792e-11,-2.61924547354696,0.06,0.28,1.42698713819126e-06,7.32800341796685e-06,8.47027445931644e-11
"DOK3",0.00021839387050824,-2.14940240783339,0.01,0.085,1,4.28007695563376e-11,-5.26024840502432,0.005,0.194,1.44212912943124e-06,0.00021839387050824,8.56015391108432e-11
"SLAMF6",0.000162948005640402,1.34078694787116,0.135,0.061,1,4.32074133249488e-11,1.58402764578574,0.275,0.106,1.45583058457082e-06,0.000162948005640402,8.64148266480306e-11
"SRSF3",4.5347754887775e-11,0.759306295253464,0.74,0.665,1.52794725318869e-06,1.89108573910393e-07,0.586317679476946,0.735,0.69,0.0063718242893368,1.89108573910393e-07,9.06955097734934e-11
"SEC61B",4.83054814332708e-11,0.853436277582399,0.7,0.598,1.62760489141263e-06,1.27392808284478e-06,0.475110225245862,0.74,0.635,0.0429237328233721,1.27392808284478e-06,9.6610962864208e-11
"HMOX1",1.02616030222297e-07,-3.21725295689062,0.02,0.164,0.00345754452231007,4.85764247700769e-11,-3.62915501186109,0.03,0.233,1.63673405620297e-06,1.02616030222297e-07,9.71528495377941e-11
"RNF126",1.52933290088616e-05,0.987534348011201,0.375,0.267,0.515293427624581,4.98483740446521e-11,1.08944203504996,0.525,0.34,1.67959111506051e-06,1.52933290088616e-05,9.96967480868192e-11
"PRDX1",4.66445275202449e-06,-0.716939803380671,0.27,0.475,0.157164071026713,5.02717981303242e-11,-1.02056877292604,0.315,0.593,1.69385796620314e-06,4.66445275202449e-06,1.00543596258121e-10
"TLN1",1.16548955907569e-09,1.20299593216246,0.465,0.311,3.92700052034963e-05,5.28233720335036e-11,1.02702080325374,0.59,0.421,1.77983069729687e-06,1.16548955907569e-09,1.05646744064217e-10
"HYOU1",0.333133400388659,0.911196308012128,0.09,0.073,1,5.52472833362343e-11,1.89959674894856,0.28,0.117,1.86150196473108e-06,0.333133400388659,1.10494566669416e-10
"NAPA",0.330178921147965,0.496425114515318,0.255,0.249,1,5.82023056034256e-11,0.96802246629011,0.625,0.483,1.96106848500182e-06,0.330178921147965,1.16404611203463e-10
"ADGRE2",2.41570879557635e-08,-3.77944405098687,0.005,0.149,0.000813948921581495,6.14685050010356e-11,-3.84072677568798,0.02,0.217,2.07111980750489e-06,2.41570879557635e-08,1.22937009998293e-10
"SULF2",1.32637659268132e-05,-2.33713827892999,0.015,0.118,0.446909329138044,6.19982884729596e-11,-6.25643690767351,0,0.183,2.0889703318079e-06,1.32637659268132e-05,1.23996576942075e-10
"RP11-47L3.1",6.24932363057988e-06,2.19008670001784,0.1,0.031,0.210564710408758,6.26447500896237e-11,2.67963477237681,0.125,0.025,2.11075220951978e-06,6.24932363057988e-06,1.25289500175323e-10
"EBP",6.30164161257528e-11,1.75513543543288,0.31,0.143,2.12327512494111e-06,0.000785952816838493,1.07698133478277,0.235,0.156,1,0.000785952816838493,1.26032832247535e-10
"TBC1D31",8.53767546211754e-10,2.8848204816681,0.11,0.022,2.87668437020588e-05,6.44088618103917e-11,2.38341648001454,0.15,0.036,2.17019218983934e-06,8.53767546211754e-10,1.28817723616635e-10
"NPM1",6.71096529626446e-11,-0.627148621319531,0.78,0.931,2.26119264692335e-06,5.05895091811017e-07,-0.533611120888907,0.84,0.898,0.0170456292234804,5.05895091811017e-07,1.34219305920785e-10
"GYPC",6.13068824932403e-07,0.78668287506812,0.56,0.417,0.0206567409872724,6.90208577007033e-11,0.818658145215689,0.665,0.469,2.3255887793675e-06,6.13068824932403e-07,1.38041715396643e-10
"SEPW1",3.07828841032103e-05,0.811914022608452,0.43,0.336,1,7.08719756599562e-11,0.793734383024239,0.715,0.561,2.38796034788656e-06,3.07828841032103e-05,1.41743951314889e-10
"CD300LF",1.42123521468823e-09,-6.25072451723896,0,0.16,4.78870993237053e-05,7.12060023711252e-11,-6.33318024498792,0,0.182,2.39921504389269e-06,1.42123521468823e-09,1.4241200473718e-10
"THEMIS2",3.87712537871238e-05,0.945590936518008,0.375,0.276,1,7.70944757692032e-11,-2.38069398420579,0.045,0.26,2.59762126656753e-06,3.87712537871238e-05,1.54188951532463e-10
"IGHD",7.71271060107556e-11,-4.69763367838805,0.02,0.214,2.5987207099264e-06,3.68744924074812e-06,-4.60254189335505,0.01,0.116,0.124244914717767,3.68744924074812e-06,1.54254212015562e-10
"TMA7",7.82923319209564e-11,0.427859142551904,0.955,0.933,2.63798183174471e-06,0.000456290064565568,0.234152352781741,0.915,0.945,1,0.000456290064565568,1.56584663835783e-10
"HNRNPF",1.66991407694242e-09,0.848234544738401,0.635,0.523,5.6266084908498e-05,7.97625527545125e-11,0.845919144562104,0.68,0.578,2.68751945251054e-06,1.66991407694242e-09,1.59525105502663e-10
"PPP1R12A",8.33151901681454e-11,1.19402195292196,0.47,0.301,2.80722201752549e-06,4.27166127483147e-07,0.948045354781071,0.525,0.415,0.0143929354994172,4.27166127483147e-07,1.66630380329349e-10
"BANF1",8.04888571027301e-05,0.74159643898479,0.485,0.421,1,8.58307629102294e-11,0.988838621888145,0.615,0.475,2.89198172549727e-06,8.04888571027301e-05,1.71661525813091e-10
"GATA3",8.89444365090959e-11,1.75832062098682,0.245,0.091,2.99689384373748e-06,8.68038812637814e-11,1.33362759644366,0.33,0.147,2.92476997530185e-06,8.89444365090959e-11,1.73607762520027e-10
"CYBA",6.68236588156896e-05,0.250129936748207,0.98,0.951,1,8.75423039266887e-11,0.422668495087466,0.99,0.924,2.94965038850585e-06,6.68236588156896e-05,1.75084607845713e-10
"SH3BP1",6.99443987733871e-05,1.06282418705638,0.33,0.231,1,8.84658453303316e-11,1.06426000941187,0.55,0.385,2.98076819256019e-06,6.99443987733871e-05,1.76931690652837e-10
"RPL3",9.10473670644026e-11,-0.3874758383673,1,1,3.06774998586798e-06,0.000211514224390959,-0.367906773985571,0.985,0.994,1,0.000211514224390959,1.82094734120515e-10
"PARP8",0.000357269145968026,1.18169024726241,0.215,0.131,1,1.02350773177877e-10,1.17101825027576,0.455,0.264,3.44860695145538e-06,0.000357269145968026,2.04701546345277e-10
"GADD45B",1.0481216030974e-10,1.39362000930731,0.49,0.32,3.53154092947637e-06,2.48043794100959e-05,0.413354361005535,0.885,0.856,0.835758759843772,2.48043794100959e-05,2.09624320608494e-10
"LMO2",1.09474508163384e-10,-5.2232965880863,0.005,0.187,3.68863407805705e-06,9.50394719666084e-10,-5.93136509977615,0,0.163,3.2022599684429e-05,9.50394719666084e-10,2.18949016314783e-10
"MT-ND4",1.10016177133648e-10,-0.349244776915526,0.995,0.999,3.70688507234112e-06,0.000201665521086498,-0.21622374363562,1,0.999,1,0.000201665521086498,2.20032354255191e-10
"GAB3",1.16924627639246e-10,2.68247466964345,0.14,0.033,3.93965840367677e-06,0.00252932348221243,1.3914723695868,0.155,0.092,1,0.00252932348221243,2.33849255264821e-10
"TMEM14C",4.12061012314662e-08,-1.6039199780624,0.06,0.237,0.00138839837489302,1.2832557021344e-10,-2.38266694977235,0.045,0.256,4.32380176277163e-06,4.12061012314662e-08,2.56651140410411e-10
"EIF4B",9.27760590229985e-08,-0.699532183224938,0.375,0.622,0.00312599653272091,1.28901879261855e-10,-0.821236255599299,0.52,0.76,4.34321991984895e-06,9.27760590229985e-08,2.57803758507095e-10
"SRP14",3.35057949914384e-05,0.310383362932939,0.88,0.909,1,1.34837783175724e-10,0.474506348498292,0.905,0.866,4.54322426632284e-06,3.35057949914384e-05,2.69675566333266e-10
"RGS2",1.26990617244938e-06,-1.21821874031707,0.35,0.505,0.0427882185745093,1.48006501903283e-10,-1.71373074676716,0.23,0.465,4.98693107512921e-06,1.26990617244938e-06,2.96013003784659e-10
"CAMKK2",0.0335312808614356,-0.230427693852212,0.035,0.08,1,1.50250300818971e-10,-4.05164486471552,0.01,0.195,5.06253363579441e-06,0.0335312808614356,3.00500601615366e-10
"MT-ND5",0.0147089383140513,0.197762325373745,0.985,0.965,1,1.51910697516943e-10,0.329749736111291,1,0.999,5.11847904213587e-06,0.0147089383140513,3.03821395010808e-10
"COLQ",1.57120782781817e-10,4.17303953658829,0.065,0.005,5.29402765505055e-06,1.01989046641419e-09,2.97664946811987,0.105,0.02,3.43641893753598e-05,1.01989046641419e-09,3.14241565538947e-10
"GUK1",9.02069801469923e-10,0.820921532574201,0.705,0.597,3.03943398907276e-05,1.57894038994662e-10,0.662804069572599,0.765,0.653,5.32008174988616e-06,9.02069801469923e-10,3.15788077964394e-10
"SUB1",0.00118341089214232,0.338935975019095,0.78,0.767,1,1.70936990496497e-10,0.595328220516198,0.85,0.729,5.75955095778897e-06,0.00118341089214232,3.41873980963774e-10
"PSMB8",1.77109465391755e-10,0.824636487540792,0.685,0.545,5.96752632690979e-06,1.52469694931511e-09,0.727884397227988,0.735,0.666,5.13731390102234e-05,1.52469694931511e-09,3.54218930752141e-10
"MYL6",1.77332990164375e-10,0.366061999098439,0.995,0.937,5.97505777059845e-06,9.32153736946608e-08,0.303925089506046,0.99,0.938,0.0031407988012679,9.32153736946608e-08,3.54665980297302e-10
"SULT1A1",1.77581131228477e-10,-2.19912712801231,0.04,0.25,5.9834186356123e-06,3.17392986204297e-09,-3.01830661673894,0.03,0.205,0.000106942392771676,3.17392986204297e-09,3.55162262425418e-10
