"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"SCLT1",0.000296865578079479,-1.15377365256805,0.05,0.148,1,4.36272110110306e-09,-1.84981804123879,0.09,0.29,0.000146997524780567,0.000296865578079479,8.72544218317277e-09
"ATP5G2",4.47558677299207e-09,-0.455526842178825,0.835,0.923,0.000150800420729195,8.31478545972006e-09,-0.450387148107367,0.905,0.955,0.000280158381279808,8.31478545972006e-09,8.95117352595326e-09
"AFF3",0.00178116983382597,-2.05232655819962,0.02,0.083,1,4.64270387940895e-09,-4.41548303649318,0.015,0.176,0.000156431264512805,0.00178116983382597,9.28540773726319e-09
"APOBEC3A",4.3802995127871e-07,-3.89623957101257,0.01,0.135,0.0147589811783848,4.70208924986366e-09,-7.13350497323413,0,0.151,0.000158432195184906,4.3802995127871e-07,9.40417847761767e-09
"IKZF2",0.820219896994722,0.394733825570999,0.015,0.013,1,4.79421676121853e-09,1.6169186302961,0.195,0.067,0.000161536339552497,0.820219896994722,9.58843349945253e-09
"IGHM",3.99285544900356e-06,-3.20426190008507,0.125,0.262,0.134535271498726,4.87273217869448e-09,-5.46944920909038,0.01,0.167,0.000164181838028932,3.99285544900356e-06,9.74546433364542e-09
"SCPEP1",5.72301671972465e-07,-1.38398431561569,0.095,0.268,0.0192831325354402,4.93280826464063e-09,-1.80872619659884,0.08,0.281,0.000166206041668801,5.72301671972465e-07,9.86561650494866e-09
"CAT",4.95108025060718e-09,-1.32996194539939,0.155,0.37,0.000166821697963958,5.1137647844565e-07,-1.17559589357406,0.185,0.366,0.0172303190647477,5.1137647844565e-07,9.90216047670115e-09
"NAP1L1",4.97188127811515e-09,-0.744327757972758,0.745,0.818,0.000167522567784812,2.79297845873686e-05,-0.807716914644209,0.51,0.612,0.941066161886796,2.79297845873686e-05,9.94376253151068e-09
"HMGN2",1.64341837053112e-08,-0.591872028098915,0.63,0.771,0.000553733385766757,5.12957132327617e-09,-0.58332783455181,0.785,0.873,0.000172835776166467,1.64341837053112e-08,1.02591426202398e-08
"SIDT2",4.56670714104131e-05,-1.39804495737132,0.04,0.15,1,5.19926579893096e-09,-2.20830052602253,0.04,0.222,0.00017518406182918,4.56670714104131e-05,1.03985315708295e-08
"NRCAM",9.72101487446335e-05,3.64044980171512,0.025,0.002,1,5.26886014722683e-09,5.37280037726892,0.04,0.001,0.000177528973800661,9.72101487446335e-05,1.05377202666928e-08
"BID",1.61933090087592e-08,-1.68332527067223,0.145,0.337,0.000545617353741131,5.27082089741478e-09,-1.7441696081427,0.14,0.341,0.000177595039317494,1.61933090087592e-08,1.0541641767048e-08
"RASGRP4",0.000303231638516363,-4.56778942999031,0,0.062,1,5.3653848066578e-09,-5.80093836065068,0,0.15,0.000180781275675528,0.000303231638516363,1.07307695845282e-08
"RCAN3",5.37561167803384e-09,1.44915525660795,0.295,0.138,0.000181125859879672,4.01038253214603e-06,1.05730309931352,0.305,0.17,0.135125829038128,4.01038253214603e-06,1.07512233271704e-08
"MAL",0.00266055530138041,0.578820332221235,0.2,0.119,1,5.40011179203439e-09,1.04137777512767,0.32,0.144,0.000181951366720807,0.00266055530138041,1.08002235549075e-08
"IL23R",0.00101995874748442,2.68779579587899,0.02,0.002,1,5.45952215977051e-09,5.30855799163714,0.045,0.002,0.000183953139651308,0.00101995874748442,1.09190442897346e-08
"LTB",0.019281097961624,0.118548997079522,0.81,0.755,1,5.51979674957038e-09,0.503861146991718,0.825,0.601,0.000185984031680024,0.019281097961624,1.10395934686726e-08
"RASAL3",0.00606030375880768,0.46145328699378,0.38,0.293,1,5.60212421791173e-09,0.768482501540399,0.575,0.388,0.000188757973398318,0.00606030375880768,1.12042484044396e-08
"TRGC1",5.82277184639352e-09,2.31742423265044,0.225,0.09,0.000196192474592383,0.00434137445875283,1.04618144008709,0.105,0.052,1,0.00434137445875283,1.16455436588824e-08
"CRTAP",9.58056816080144e-07,-2.33696780972202,0.035,0.17,0.0322807663610044,5.82498688047753e-09,-1.39317891800928,0.165,0.38,0.00019626710795081,9.58056816080144e-07,1.16499737270246e-08
"BST1",5.12807881100079e-06,-2.99503484916663,0.01,0.116,0.172785487457861,6.12105962840829e-09,-6.13777409604944,0,0.149,0.000206242983119589,5.12807881100079e-06,1.22421192193492e-08
"TMSB4X",6.26761286447503e-09,-0.244581448257493,1,1,0.000211180947855622,7.95847901994278e-09,-0.309132636982461,1,0.998,0.000268152992097952,7.95847901994278e-09,1.25352256896671e-08
"RPL27",6.48020784022812e-09,0.259343439124447,1,0.996,0.000218344122968646,4.59239169063032e-05,0.232684776071577,0.99,0.976,1,4.59239169063032e-05,1.29604156384631e-08
"ALDH3B1",3.76043124416956e-07,-5.4178653216354,0,0.117,0.0126703970341049,6.53890822157634e-09,-4.50175032645271,0.005,0.158,0.000220321973617793,3.76043124416956e-07,1.30778164003953e-08
"NUDT16",1.30293476847953e-05,-1.56972738270874,0.05,0.175,0.439010840891493,6.86044069436046e-09,-2.07459458078156,0.055,0.241,0.000231155688755781,1.30293476847953e-05,1.37208813416552e-08
"PHACTR1",1.71676477959342e-08,-3.63466619252743,0.015,0.168,0.000578446724836206,6.95104811931432e-09,-5.08858090396871,0.005,0.157,0.000234208615332177,1.71676477959342e-08,1.39020961903116e-08
"HSH2D",5.09103445725281e-06,-2.03077785376526,0.045,0.173,0.171537315002676,7.0823874160368e-09,-2.13338678844206,0.07,0.258,0.000238633961595944,5.09103445725281e-06,1.41647747819134e-08
"RGCC",0.000447582903468768,0.906596965870574,0.295,0.198,1,7.66395274864401e-09,1.08621781356749,0.38,0.193,0.000258229223912811,0.000447582903468768,1.53279054385518e-08
"SH3TC1",0.000494245780295087,-1.77863193161911,0.015,0.087,1,7.86540263782601e-09,-3.96956611114208,0.01,0.165,0.00026501687647891,0.000494245780295087,1.57308052137875e-08
"RPS23",1.11393199873874e-06,0.200555240149125,1,1,0.0375328247655033,7.96375478711977e-09,0.267545420705467,1,0.999,0.000268330753797214,1.11393199873874e-06,1.59275095108181e-08
"TMIGD2",0.00146908565794742,0.673302320670258,0.155,0.08,1,8.55048540200739e-09,1.13334805236374,0.25,0.099,0.000288100055135237,0.00146908565794742,1.71009707309039e-08
"C4orf48",1.96963797624539e-07,-1.22020710426877,0.205,0.398,0.00663649819716121,8.81915784798492e-09,-1.46577103901685,0.225,0.429,0.000297152704530004,1.96963797624539e-07,1.76383156181922e-08
"ATOX1",9.14210294615272e-09,-1.91025253939803,0.085,0.278,0.00030803401666767,3.40836829431879e-05,-0.811647861868467,0.195,0.353,1,3.40836829431879e-05,1.82842058087274e-08
"GNS",0.000153425446375541,-1.43683282733813,0.045,0.145,1,9.14770508361251e-09,-2.37876654490955,0.05,0.229,0.00030822277508724,0.000153425446375541,1.82954100835445e-08
"TESC",8.90750821453484e-06,-1.621653830649,0.055,0.186,0.300129581780537,9.51364887628555e-09,-2.23697682243582,0.065,0.248,0.000320552885237565,8.90750821453484e-06,1.90272976620616e-08
"RP11-362F19.1",1.19591604081902e-05,-5.00014764071441,0,0.089,0.402951950793561,1.03488509223595e-08,-6.34499028917205,0,0.145,0.000348694182977982,1.19591604081902e-05,2.06977017376203e-08
"ZDHHC1",0.000486442568238231,-4.53536015592456,0,0.058,1,1.03488509223595e-08,-6.00636626770098,0,0.145,0.000348694182977982,0.000486442568238231,2.06977017376203e-08
"LRRK2",1.03488528129459e-08,-6.05412109078156,0,0.145,0.000348694246679401,3.0854317133707e-08,-4.62007056073885,0.005,0.146,0.00103960536150312,3.0854317133707e-08,2.06977055187931e-08
"MYBL1",0.181664689343891,0.464647028296994,0.08,0.055,1,1.0411249817511e-08,1.0338382292156,0.26,0.105,0.000350796651351216,0.181664689343891,2.08224995266279e-08
"CUX1",0.00124203792251461,-0.948177203380737,0.105,0.207,1,1.07296139297091e-08,-1.96446265799832,0.14,0.333,0.000361523611747618,0.00124203792251461,2.14592277442935e-08
"MYD88",0.000128348598774399,-0.910118017775291,0.09,0.216,1,1.09077660765859e-08,-1.46148593978011,0.105,0.308,0.000367526270184487,0.000128348598774399,2.18155320341925e-08
"HES4",1.11233464322291e-08,-4.12487604938753,0.01,0.163,0.000374790034687526,3.8010553265862e-08,-5.13054038391826,0.005,0.144,0.00128072758173995,3.8010553265862e-08,2.22466927407293e-08
"SERTAD1",0.0356826483517063,-0.433074737368045,0.1,0.163,1,1.15028042668698e-08,0.717910314414549,0.68,0.507,0.00038757548696791,0.0356826483517063,2.3005608401425e-08
"ADRBK2",5.38463586754892e-07,-4.10265391978457,0.005,0.124,0.0181429920921193,1.1795067179953e-08,-5.69784454685084,0,0.144,0.000397422993561335,5.38463586754892e-07,2.35901342207823e-08
"CD19",3.06144481248963e-05,-3.36891805941666,0.015,0.108,1,1.17950693314585e-08,-6.67185386560204,0,0.144,0.000397423066054162,3.06144481248963e-05,2.35901385237933e-08
"LILRA6",0.0115846795081482,-1.84445239451402,0.01,0.05,1,1.17950693314585e-08,-5.82294819638567,0,0.144,0.000397423066054162,0.0115846795081482,2.35901385237933e-08
"DENND3",5.63707398454792e-06,-3.90442268168843,0.005,0.105,0.189935570835357,1.18920511203447e-08,-3.26234832084561,0.015,0.172,0.000400690770448895,5.63707398454792e-06,2.37841020992686e-08
"LSR",0.00750413345582388,1.22775789130486,0.08,0.038,1,1.23947811630421e-08,2.02107404146305,0.15,0.045,0.000417629756507541,0.00750413345582388,2.47895621724536e-08
"MYC",0.20270577784671,0.409233448509207,0.17,0.135,1,1.25525804938948e-08,1.29524493660295,0.35,0.185,0.000422946647161292,0.20270577784671,2.51051608302223e-08
"BLVRB",2.51857893782714e-06,-1.46577155592148,0.125,0.288,0.0848609987311478,1.29330137870794e-08,-1.99352672275919,0.095,0.287,0.000435764966541852,2.51857893782714e-06,2.58660274068958e-08
"MGST1",1.34408335812273e-08,-6.47351014003377,0,0.143,0.000452875446685874,1.12432947131793e-05,-4.30369112403529,0.005,0.099,0.378831572065864,1.12432947131793e-05,2.68816669817986e-08
"CNPY3",1.37119439941735e-08,-1.1719775026543,0.245,0.463,0.00046201024093968,1.48458546763446e-05,-0.71645043976142,0.475,0.593,0.500216227464754,1.48458546763446e-05,2.74238878003295e-08
"SULF2",8.77182670281485e-07,-4.1292164613641,0.005,0.12,0.0295557928924644,1.42345576582455e-08,-3.25225917506519,0.02,0.179,0.000479619185736925,8.77182670281485e-07,2.84691151138684e-08
"CYSLTR1",2.28536671572176e-07,-2.67389805555603,0.025,0.166,0.0077003146119529,1.43617911297398e-08,-3.80441670520088,0.01,0.161,0.000483906190325454,2.28536671572176e-07,2.87235820532186e-08
"NUMB",6.05203513235391e-05,-0.968550167994133,0.115,0.253,1,1.43658021103676e-08,-1.60013432961152,0.115,0.314,0.000484041336306724,6.05203513235391e-05,2.87316040143588e-08
"PDCD4",0.0143500871883774,0.57038355073788,0.39,0.327,1,1.46296609129069e-08,0.826118912987035,0.555,0.375,0.000492931794799486,0.0143500871883774,2.92593216117869e-08
"OAZ2",4.04555531947462e-07,-1.26898952173241,0.145,0.329,0.0136310940934378,1.51612312585085e-08,-2.2766562189271,0.045,0.219,0.000510842526024184,4.04555531947462e-07,3.0322462287154e-08
"CMPK1",1.53364374077635e-08,0.777798068402065,0.65,0.501,0.000516745922017182,0.125045473287032,0.199269883791628,0.495,0.466,1,0.125045473287032,3.06728745803205e-08
"ATM",1.575908249812e-08,0.8374605944063,0.565,0.386,0.000530986525691656,0.000437364525274668,0.423954814735191,0.585,0.471,1,0.000437364525274668,3.15181647478913e-08
"NBPF26",0.079040071719476,-1.18543142438979,0.01,0.033,1,1.77811140581966e-08,-1.07469297738574,0.38,0.56,0.000599116857076876,0.079040071719476,3.5562227800225e-08
"RPL37A",1.78608201513134e-08,0.24974536474143,1,0.998,0.000601802474178355,1.24189329100772e-07,0.259325773884127,1,0.987,0.00418443525472142,1.24189329100772e-07,3.57216399836179e-08
"CBLB",6.76933765259474e-05,1.21201860443076,0.185,0.092,1,1.87382414687269e-08,0.856705437917818,0.385,0.195,0.000631366308047283,6.76933765259474e-05,3.7476482586332e-08
"KLRB1",0.847541150317685,0.443428369193895,0.28,0.306,1,1.9144670399011e-08,1.58985784337757,0.395,0.25,0.000645060524424277,0.847541150317685,3.82893404315035e-08
"S100A4",1.91568523755843e-08,-0.91833947288083,0.92,0.881,0.000645470983942938,0.000540225661732064,-0.720479108354481,0.87,0.802,1,0.000540225661732064,3.83137043841836e-08
"RNASE6",1.92115812127542e-08,-2.82164026564786,0.03,0.193,0.00064731501738254,6.27127816663759e-08,-3.55280331340706,0.015,0.158,0.00211304446546687,6.27127816663759e-08,3.84231620564235e-08
"MIS18BP1",3.16990302108625e-05,-1.09092856372802,0.13,0.274,1,1.92658758477885e-08,-1.26487354714672,0.15,0.352,0.000649144420815386,3.16990302108625e-05,3.8531751324403e-08
"GRINA",2.38623166391483e-07,-1.69550207732747,0.07,0.236,0.00804016896839462,1.95201676494221e-08,-1.30756034816849,0.215,0.414,0.000657712528779628,2.38623166391483e-07,3.90403349178072e-08
"RNF135",2.01881481565549e-06,-3.26806528336063,0.01,0.123,0.0680219463986961,1.96607558991938e-08,-2.87259828609877,0.015,0.17,0.000662449509267436,2.01881481565549e-06,3.93215114118423e-08
"CNN2",0.000255365009439453,0.693100985493956,0.46,0.356,1,1.98990595484845e-08,0.487508967285652,0.82,0.68,0.000670478912426638,0.000255365009439453,3.97981187009964e-08
"RP13-580F15.2",0.256146856650837,0.837965443608377,0.025,0.014,1,2.00470213325652e-08,2.54905013014877,0.09,0.017,0.000675464336779453,0.256146856650837,4.00940422632474e-08
"SLC31A2",2.08915705630988e-08,-3.59190934344455,0.01,0.159,0.000703920578553051,2.5725897203383e-06,-2.35622692901903,0.03,0.155,0.0866808380370787,2.5725897203383e-06,4.17831406897398e-08
"GNB2",0.000634309428518175,-0.63623141648432,0.33,0.462,1,2.3066311107225e-08,-0.726006693892978,0.57,0.697,0.000777196286446838,0.000634309428518175,4.61326216823952e-08
"ZNF703",2.3099717272069e-08,-4.14399089008221,0.005,0.149,0.000778321873765092,5.27004871313744e-08,-3.36826783797174,0.015,0.16,0.00177569021340453,5.27004871313744e-08,4.6199434010541e-08
"UBE2J1",1.23970591283223e-05,-0.909845599740626,0.175,0.341,0.417706510269692,2.46057166219801e-08,-1.30459315418876,0.245,0.437,0.000829065015860999,1.23970591283223e-05,4.92114326385189e-08
"SKAP1",2.53037703671065e-08,0.867859096913253,0.385,0.201,0.000852585238749286,5.85354278499032e-08,0.585081340089721,0.575,0.342,0.00197229270597464,5.85354278499032e-08,5.06075400939322e-08
"SLC8A1",2.78863166594905e-05,-5.00966187408574,0,0.082,0.939601553524873,2.57528099840799e-08,-5.77451492073741,0,0.138,0.000867715179603587,2.78863166594905e-05,5.15056193049524e-08
"PGAM1",5.11995737283447e-06,-0.750128324140002,0.375,0.537,0.172511843720285,2.58129146563925e-08,-0.84608961853173,0.435,0.6,0.000869740346432488,5.11995737283447e-06,5.16258286464784e-08
"SHKBP1",7.54452908477292e-05,-0.692080145600795,0.2,0.368,1,2.65461871212347e-08,-1.087475114,0.195,0.416,0.000894447228862882,7.54452908477292e-05,5.30923735377692e-08
"HLA-C",1.08224054969964e-06,0.228089400817421,1,0.999,0.0364650130815797,2.73910986456512e-08,0.306161866365986,1,0.981,0.000922915677766573,1.08224054969964e-06,5.478219654103e-08
"LY9",0.00862196838087163,0.547601009491373,0.21,0.135,1,2.75261389766766e-08,0.957805027869463,0.385,0.204,0.000927465726680141,0.00862196838087163,5.50522771956648e-08
"TCF7L2",1.79816788678527e-06,-1.99105192261038,0.04,0.176,0.060587468777343,2.8725487507776e-08,-3.473292535788,0.025,0.179,0.000967876576087005,1.79816788678527e-06,5.74509741903984e-08
"ADGRE5",0.00938224401365823,-0.487681754921145,0.29,0.389,1,2.88682500500583e-08,-1.0455801205196,0.41,0.585,0.000972686817186665,0.00938224401365823,5.77364992667407e-08
"LILRB4",2.47194327375184e-05,-4.98947796076616,0,0.083,0.832896566657945,2.93129976492041e-08,-5.52374627207199,0,0.137,0.000987672142792282,2.47194327375184e-05,5.86259944391563e-08
"RNH1",3.12271614172793e-08,-0.981663264409067,0.335,0.523,0.00105216797679381,1.93360281472724e-05,-0.759647149141937,0.39,0.524,0.651508132394195,1.93360281472724e-05,6.24543218594228e-08
"PRKCD",0.00247967575491267,-1.12318969933631,0.045,0.12,1,3.28649455988559e-08,-1.55869755325368,0.09,0.28,0.00110735147700785,0.00247967575491267,6.57298901176069e-08
"CARD9",1.72042396282786e-05,-4.69229488207888,0,0.086,0.579679650035218,3.29229239415558e-08,-4.19422286084587,0.005,0.146,0.00110930499928678,1.72042396282786e-05,6.58458467991926e-08
"FES",2.59838628879733e-05,-2.37229550794641,0.02,0.12,0.875500276147373,3.33591582274186e-08,-6.03043079841762,0,0.136,0.00112400347731464,2.59838628879733e-05,6.67183153420035e-08
"RNPEP",6.8087432429937e-06,-1.37988720063224,0.08,0.224,0.22941379482943,3.36026261346413e-08,-1.61352455244782,0.085,0.272,0.0011322068849806,6.8087432429937e-06,6.7205251140146e-08
"GIMAP7",3.39891705829757e-08,0.608616623145435,0.64,0.454,0.00114523111362278,7.72358116053711e-05,0.365818733634597,0.655,0.519,1,7.72358116053711e-05,6.79783400106877e-08
"MBD2",0.00250472889155039,-0.747371948740194,0.065,0.151,1,3.47379120140109e-08,-2.24563775813969,0.035,0.199,0.00117045920740008,0.00250472889155039,6.94758228212993e-08
"DOCK2",3.51162070834122e-08,-2.18349011125873,0.055,0.225,0.00118320548146849,0.00300458570497831,-0.593303290179966,0.24,0.354,1,0.00300458570497831,7.02324129336764e-08
"FUS",0.0332946356033686,0.188560869343198,0.715,0.653,1,3.51475451592103e-08,0.477105350658851,0.885,0.737,0.00118426138659443,0.0332946356033686,7.02950890830705e-08
"CHST15",1.72042396282786e-05,-5.0981854147323,0,0.086,0.579679650035218,3.54182456062956e-08,-4.45635569357278,0.005,0.145,0.00119338236745852,1.72042396282786e-05,7.0836489958139e-08
"NFKBIA",3.58367695620771e-08,-1.1530848916786,0.41,0.584,0.00120748411362463,0.181517295159942,-0.249855643045628,0.93,0.898,1,0.181517295159942,7.16735378398801e-08
"GPCPD1",4.47036234318433e-05,-1.17156358203964,0.075,0.202,1,3.61453068585604e-08,-1.72157590216034,0.09,0.275,0.00121787996929233,4.47036234318433e-05,7.22906124106374e-08
"ADAM28",1.59836939747505e-07,-4.92961548575439,0.005,0.133,0.00538554584785244,3.79568027887291e-08,-6.55485853126785,0,0.135,0.00127891651316344,1.59836939747505e-07,7.59136041367392e-08
"CD22",2.4316380357552e-07,-3.6609477074741,0.025,0.162,0.00819316119767357,3.79568096189581e-08,-6.67858917099613,0,0.135,0.00127891674330117,2.4316380357552e-07,7.59136177971966e-08
"DAPK1",0.000692883387598914,-4.45902490413522,0,0.055,1,3.79568096189581e-08,-5.62950565375714,0,0.135,0.00127891674330117,0.000692883387598914,7.59136177971966e-08
"HINT1",0.000127446766753198,0.267043737893079,0.895,0.872,1,3.95091627530228e-08,0.40165330888481,0.92,0.837,0.00133122172980035,0.000127446766753198,7.90183239450715e-08
"KIF2A",0.000958788806539595,0.823584221350578,0.245,0.157,1,4.19439313114414e-08,0.924594693391127,0.45,0.277,0.00141325882160771,0.000958788806539595,8.38878608635893e-08
"RGS19",9.25616657566663e-07,-0.919042418567035,0.24,0.429,0.0311877276600512,4.40872640697691e-08,-0.869093042805044,0.41,0.595,0.0014854762755668,9.25616657566663e-07,8.81745261958512e-08
"SLC25A6",3.22614062727433e-06,-0.356919829459691,0.935,0.935,0.108701582295381,4.41653672963118e-08,-0.474772278741936,0.905,0.91,0.00148810788568193,3.22614062727433e-06,8.83307326420438e-08
"FCER2",9.31931314996639e-08,-5.32935214694918,0.005,0.137,0.00314004937274968,4.42076814675099e-08,-5.31765636776667,0.005,0.143,0.00148953361936628,9.31931314996639e-08,8.84153609807006e-08
"SIRPB1",5.32320533673528e-06,-2.58643112285208,0.015,0.125,0.179360080615959,4.54092725594007e-08,-4.57536802891029,0.005,0.143,0.00153002002961645,5.32320533673528e-06,9.08185430567994e-08
"MYO1F",3.82458589054428e-06,-0.635482923517909,0.415,0.608,0.128865596995999,4.59640197088479e-08,-1.0167167357454,0.345,0.537,0.00154871168006992,3.82458589054428e-06,9.19280373050045e-08
"IL2RG",2.43910892327298e-06,0.48516910126157,0.675,0.507,0.0821833360607599,4.79592323750928e-08,0.43023150529676,0.82,0.616,0.00161593837564638,2.43910892327298e-06,9.59184624500974e-08
"ROGDI",8.80890398771254e-07,-2.1789604354861,0.03,0.165,0.0296807210961986,4.86651469787526e-08,-2.65682658794332,0.03,0.187,0.00163972346230209,8.80890398771254e-07,9.73302915892086e-08
"BST2",4.91597531785544e-08,-1.01123513279672,0.28,0.486,0.00165638872359821,6.88650554182397e-07,-0.859106216072361,0.37,0.544,0.0232033917726217,6.88650554182397e-07,9.83195039404274e-08
"CXCR4",4.93158283567201e-08,0.509762369846271,0.755,0.649,0.00166164752065133,1.11998091912356e-07,0.593646239810165,0.55,0.362,0.00377366370889493,1.11998091912356e-07,9.86316542813892e-08
"MAP2K3",3.60169680581004e-05,-0.976910096998854,0.13,0.277,1,4.94002646315682e-08,-1.24588615670096,0.195,0.401,0.00166449251649606,3.60169680581004e-05,9.88005268227502e-08
"TBC1D8",0.00110961737228366,-4.20079653883607,0,0.051,1,4.94268650840363e-08,-4.24207194463788,0.005,0.143,0.00166538879214152,0.00110961737228366,9.88537277250575e-08
"P2RX1",0.0105234665935368,-2.07219059250352,0.005,0.042,1,5.02677161962025e-08,-4.6924624878074,0.005,0.142,0.00169372042951485,0.0105234665935368,1.00535429865561e-07
"CACNA1C-AS1",0.00156681868916541,5.06717751651593,0.01,0,1,5.03340808129247e-08,2.40773552668226,0.08,0.014,0.00169595651891068,0.00156681868916541,1.00668159092329e-07
"RPS8",1.02028255440512e-06,0.226607333304526,1,0.998,0.034377400388126,5.06741595193064e-08,0.266631636641832,1,1,0.00170741513084351,1.02028255440512e-06,1.01348316470742e-07
"C15orf39",1.65316980615683e-05,-2.22240963351259,0.025,0.132,0.557019034486482,5.19386227297318e-08,-1.77142788702766,0.065,0.241,0.00175001995425558,1.65316980615683e-05,1.03877242761843e-07
"PTPN12",9.2659992935624e-05,-1.57491012310383,0.065,0.175,1,5.21373660958393e-08,-2.42161191931791,0.025,0.179,0.00175671641323321,9.2659992935624e-05,1.04274729473373e-07
"PLEKHO1",1.79294406882726e-05,-1.26011577396545,0.085,0.224,0.604114574550656,5.21911557205103e-08,-1.75966807238148,0.06,0.238,0.00175852880084687,1.79294406882726e-05,1.04382308717104e-07
"RASSF2",0.00538537101285115,-0.906190081388497,0.05,0.119,1,5.29958631529622e-08,-2.11691659791021,0.05,0.218,0.00178564261307591,0.00538537101285115,1.05991723497362e-07
"CHP1",5.33915416039258e-08,-1.53698558449576,0.11,0.299,0.00179897460280267,1.73854943339316e-05,-1.67952085730636,0.05,0.171,0.58578684608749,1.73854943339316e-05,1.06783080357195e-07
"ISG20",1.29808738814338e-05,0.47452637630203,0.545,0.375,0.437377564561029,5.46535665389757e-08,0.607650767981688,0.645,0.426,0.00184149727096425,1.29808738814338e-05,1.09307130090939e-07
"P2RY13",6.21190510471551e-07,-5.5862462869134,0,0.113,0.0209303930598284,5.58513771512598e-08,-5.68074631683174,0,0.132,0.00188185630173455,6.21190510471551e-07,1.11702751183143e-07
"GAS7",0.000171381421219837,-2.8891269501862,0.01,0.086,1,5.59904723002082e-08,-2.97865712444598,0.025,0.176,0.00188654297368322,0.000171381421219837,1.11980941465483e-07
"SEPT6",0.101507556611813,0.270512660614774,0.43,0.383,1,5.90846581038895e-08,0.539497185811113,0.745,0.565,0.00199079847015245,0.101507556611813,1.18169312716782e-07
"RALB",5.5984446879026e-07,-1.43454790511808,0.07,0.233,0.018863399531419,5.94029544254924e-08,-2.05831759061484,0.055,0.223,0.00200152314641254,5.5984446879026e-07,1.18805905322274e-07
"ZFAND5",6.0171016420876e-08,-1.14209953065421,0.2,0.407,0.00202740222728499,0.000553388659611382,-0.574642948467247,0.505,0.601,1,0.000553388659611382,1.20342029221201e-07
"MT-ND6",0.514933214105066,0.376301373077856,0.16,0.147,1,6.08603408178779e-08,0.454004893740583,0.91,0.775,0.00205062832351758,0.514933214105066,1.21720677931775e-07
"LIMS1",2.02940920470775e-06,-1.28415464641131,0.08,0.235,0.0683789137434228,6.2328968666462e-08,-1.45748102132268,0.11,0.304,0.00210011227024777,2.02940920470775e-06,1.24657933448024e-07
"AP2A1",0.000215894985185974,-0.937144775406019,0.115,0.239,1,6.34272798702762e-08,-1.4525067054195,0.145,0.336,0.00213711876794909,0.000215894985185974,1.26854555717533e-07
"FCRLA",7.44757389946773e-05,-2.76474841081119,0.015,0.102,1,6.35023364553104e-08,-6.53734898968067,0,0.131,0.00213964772452523,7.44757389946773e-05,1.27004668878074e-07
"PID1",5.10278001151658e-05,-3.5765962493124,0.005,0.087,1,6.35023591741243e-08,-5.77093328158422,0,0.131,0.00213964849001294,5.10278001151658e-05,1.27004714315699e-07
"COX6B1",6.38166720938063e-08,-0.503029870229068,0.69,0.832,0.00215023894952871,7.21124880090985e-08,-0.549365826173329,0.825,0.837,0.00242975817097856,7.21124880090985e-08,1.27633340115045e-07
"PFKL",0.000665079456333077,-0.628255701684372,0.145,0.269,1,6.4505354172983e-08,-1.26364739613875,0.18,0.387,0.00217344340350449,0.000665079456333077,1.29010704185025e-07
"YBX1",6.45127646730838e-08,-0.498190564880734,0.9,0.927,0.00217369309289489,1.54643703551271e-06,-0.406554053114727,0.91,0.927,0.0521056494745651,1.54643703551271e-06,1.29025525184271e-07
"SAMD3",0.000225512652572799,0.63579945892067,0.275,0.161,1,6.48343492489645e-08,0.824979016816659,0.375,0.193,0.00218452856359461,0.000225512652572799,1.29668694294436e-07
"PBX4",0.00744539444501717,1.91277223957275,0.04,0.013,1,6.56101032188782e-08,2.01063391816009,0.145,0.046,0.00221066681785688,0.00744539444501717,1.31220202133071e-07
"ATF7IP2",0.010166895808851,0.837512878605294,0.2,0.133,1,6.56817293940604e-08,1.28085702316268,0.305,0.154,0.00221308019020347,0.010166895808851,1.31363454474031e-07
"HNMT",6.64802681998452e-08,-3.60050714342478,0.01,0.15,0.00223998615672558,7.21883232181419e-08,-5.84818932419486,0,0.13,0.00243231336251207,7.21883232181419e-08,1.32960531980064e-07
"KLRK1",0.437238684120025,0.817976484096524,0.015,0.009,1,6.91293047201681e-08,1.64859091765891,0.145,0.044,0.00232924279324135,0.437238684120025,1.38258604661476e-07
"LCP1",1.96449198039517e-07,-0.594168829490413,0.575,0.723,0.0066191592787435,6.93483787190468e-08,-0.525133060828751,0.755,0.837,0.00233662427255956,1.96449198039517e-07,1.38696752628896e-07
"RP5-1171I10.5",7.04850352501024e-08,-1.07529748029282,0.205,0.423,0.00237492277771695,2.58153523146367e-05,-0.763606624084529,0.245,0.413,0.869822480889368,2.58153523146367e-05,1.40970065532064e-07
"COL6A1",0.00156681868916541,4.95135845939881,0.01,0,1,7.17084469839965e-08,4.5060179851207,0.035,0.001,0.00241614441267878,0.00156681868916541,1.43416888825892e-07
"PTPRE",7.19666225271711e-08,-1.58629092755938,0.1,0.286,0.0024248433794305,5.90107274193453e-07,-1.24422245891963,0.155,0.339,0.0198830744966742,5.90107274193453e-07,1.43933239875147e-07
"PTAFR",0.000732552520459097,-2.50214529330346,0.01,0.074,1,7.21883361122763e-08,-5.98605067257397,0,0.13,0.00243231379696704,0.000732552520459097,1.44376667013397e-07
