"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BCL3",0.0238645482164846,0.917469086025824,0.15,0.107,1
"TRAV8-4",0.0238728496442478,-1.93461710177437,0.003,0.024,1
"RP11-126O1.6",0.0238728496442478,-2.08324904388833,0.003,0.024,1
"NIN",0.023889712837426,-0.172148305726046,0.23,0.323,1
"TMEM79",0.0239031455057921,-0.536549253929929,0.01,0.035,1
"ST14",0.0239172962810011,1.36664859844339,0.077,0.045,1
"TBKBP1",0.0239570831356723,-1.83483518243673,0.003,0.024,1
"TRABD",0.024025557683324,-0.210969014305677,0.247,0.33,1
"METTL14",0.0240281820062121,-0.350939888179528,0.047,0.088,1
"AC114271.2",0.0240415742616268,-0.964375797131755,0.003,0.024,1
"MTURN",0.0240498077175448,1.73080113925255,0.03,0.012,1
"SCAMP2",0.0240559406724745,-0.207326514586945,0.283,0.373,1
"BANF1",0.0240801441466327,-0.103507984649899,0.397,0.508,1
"FBL",0.0241210404729734,-0.155887248773891,0.41,0.523,1
"C6orf106",0.0241421672040347,-0.69961617564432,0.063,0.107,1
"COPG2",0.0241459500878565,-0.827296579345912,0.03,0.065,1
"CCDC58",0.0242239390737335,-1.15662241891092,0.02,0.05,1
"RLF",0.0242392194050031,-0.438813311383555,0.073,0.122,1
"VBP1",0.0243121067577137,-0.321407118821572,0.153,0.219,1
"DYNC1I2",0.0243254940742331,0.83991690956276,0.183,0.14,1
"SNRNP48",0.0243488513250583,-0.727755257036565,0.053,0.095,1
"GPD1L",0.0243835720734466,-1.49911627085851,0.013,0.04,1
"ANKRD13D",0.0243953590337055,0.644661461366746,0.29,0.248,1
"PPRC1",0.0244317228612406,-1.05019755390111,0.03,0.064,1
"ORC3",0.0244362492691765,-0.696828236027471,0.057,0.099,1
"ZNF419",0.0244705687700059,-2.05407514878141,0.01,0.035,1
"BPGM",0.0244708374265863,-1.14712543235463,0.033,0.068,1
"SLC38A6",0.02448437617149,-0.900979528935643,0.017,0.045,1
"KDELC2",0.0245063636820732,-2.40948700404373,0.007,0.029,1
"SRD5A1",0.0246194430858589,1.11375869553025,0.12,0.083,1
"L3HYPDH",0.0246369358614991,-1.15299414932844,0.03,0.064,1
"PEPD",0.0246509807876647,0.638507575932926,0.277,0.237,1
"MLST8",0.0247456740888403,-0.371965971568625,0.09,0.143,1
"TMEM55A",0.0247468314649017,0.964910000780444,0.12,0.082,1
"HIST1H4F",0.0247766675292627,-2.3362462659428,0.007,0.029,1
"C9orf3",0.0249322833309021,-2.07934852528501,0.007,0.029,1
"ECE1",0.024950059856375,-0.239644158212747,0.11,0.168,1
"UBE2I",0.0249531921659031,-0.135912658128252,0.42,0.525,1
"RNF115",0.0249695384949716,-0.447601448329246,0.163,0.224,1
"PUDP",0.0249984121990932,-0.635736833010255,0.053,0.095,1
"SEPSECS-AS1",0.0250053154956636,-1.39379934931964,0.013,0.04,1
"RAB20",0.0250353309168401,1.55397180863036,0.07,0.041,1
"TMEM55B",0.0250690172393502,-0.329274907669489,0.123,0.185,1
"YKT6",0.0250759708933818,-0.219514703112258,0.063,0.109,1
"ICE1",0.0250807958207852,-0.294725925083254,0.123,0.183,1
"SLBP",0.0251051324423874,-0.171861460075714,0.167,0.236,1
"WDFY1",0.0251056240834432,-0.405158761462436,0.09,0.142,1
"UPRT",0.0251536771043928,-0.894094659194409,0.023,0.055,1
"NOXA1",0.0251576990255616,-0.592250254532043,0.027,0.06,1
"SDR42E2",0.0252127732852688,-0.656988331354382,0.033,0.069,1
"ACY1",0.0252711810359083,-1.03210072276932,0.013,0.04,1
"PDF",0.0252855141204157,-2.06210609399048,0.007,0.029,1
"ZFP82",0.0252855163684848,-1.96286382488301,0.007,0.029,1
"RRAGB",0.0253354003714689,-0.896301789801946,0.02,0.05,1
"RP11-817O13.8",0.0253964690331325,-1.53831625388822,0.01,0.035,1
"BRWD1",0.0254001209655022,-0.343394575474245,0.17,0.236,1
"TSNARE1",0.0254050288373152,-1.2177740484479,0.013,0.04,1
"TFAM",0.0254173148422845,-0.258765990044627,0.143,0.205,1
"NSD1",0.0254641432163573,-0.278077475567479,0.17,0.239,1
"CTB-43P18.1",0.0254836222266927,-1.72042669514143,0.007,0.029,1
"ZNF671",0.0255234041457186,-1.3954204587629,0.007,0.029,1
"TRAF6",0.0255287145685556,-0.992298293288823,0.033,0.068,1
"ING1",0.0255498766093205,-0.435840231922459,0.067,0.114,1
"EIF2D",0.0255560431832526,-0.470160359801818,0.093,0.145,1
"SPINK2",0.0255632397822953,-1.67073989972808,0.007,0.029,1
"PDIA6",0.0255908263657811,-0.221894859212608,0.35,0.45,1
"ERO1A",0.025614777853774,1.04485323360447,0.13,0.091,1
"GPATCH2",0.0256314982935944,-1.0709527668094,0.033,0.068,1
"ORC6",0.0256830695772587,-1.6034888447205,0.007,0.029,1
"ERCC8",0.0256954365937961,-0.781147043558101,0.02,0.05,1
"MYO9B",0.0257190167273382,0.64702874809919,0.34,0.305,1
"HNRNPUL2-BSCL2",0.0257239611189334,-1.63191583727822,0.01,0.035,1
"ZNF646",0.0257762778368622,-0.825747598512882,0.013,0.04,1
"SFMBT2",0.0257936968227826,-0.582672444176624,0.04,0.078,1
"L1TD1",0.0258300305593589,-2.73795892928117,0,0.016,1
"RP11-95D17.1",0.0258300305593589,-2.82278596001664,0,0.016,1
"SLC38A11",0.0258300305593589,-3.86903056432024,0,0.016,1
"AC009495.2",0.0258300305593589,-3.30786608080563,0,0.016,1
"ZNF501",0.0258300305593589,-3.27547469075983,0,0.016,1
