"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"ALG12",0.375575463303812,-0.154508861526532,0.03,0.044,1,0.663785425538159,0.107642095605274,0.1,0.09,1,0.663785425538159,0.610093997971751
"ZNF761",0.777016524092374,0.638199668493409,0.025,0.022,1,0.375967451271536,0.478080537008213,0.035,0.024,1,0.777016524092374,0.610583378127457
"PIM3",0.375978926446574,0.500621912349061,0.16,0.142,1,0.391327142626322,0.36218246406297,0.235,0.216,1,0.391327142626322,0.61059769976123
"FAM213A",0.414436322969764,0.73527014309833,0.035,0.025,1,0.376053946692341,0.79841092337167,0.025,0.016,1,0.414436322969764,0.610691322561796
"BCAS3",0.702543297349497,0.494548610445691,0.02,0.025,1,0.376312615944076,-0.114759355559509,0.06,0.08,1,0.702543297349497,0.611014046969478
"RNF25",0.376350127968165,-0.319141635461691,0.025,0.038,1,0.387503301451453,-0.4839449838758,0.06,0.077,1,0.387503301451453,0.611060837114676
"SAP30L",0.478861519392532,-0.661785745415844,0.015,0.023,1,0.376391041418543,-0.268507954950446,0.02,0.032,1,0.478861519392532,0.611111866776951
"KRBA1",0.814256097611366,0.475569565147739,0.01,0.012,1,0.376584851130606,-0.605414909015398,0.01,0.019,1,0.814256097611366,0.611353552160151
"TRIM66",0.90622493995529,0.347792161151745,0.01,0.011,1,0.376584851130606,-0.577140147268257,0.01,0.019,1,0.90622493995529,0.611353552160151
"CAPN1",0.757292616215779,0.224024009627645,0.245,0.25,1,0.377051161736874,0.415727880077061,0.275,0.266,1,0.757292616215779,0.611934744906622
"GMCL1",0.70062876026735,0.132024067307765,0.12,0.135,1,0.377543145408192,-0.143845030850363,0.11,0.135,1,0.70062876026735,0.612547464171673
"PARP2",0.377620982106996,0.627167516479202,0.03,0.02,1,0.52336309941672,0.113522449960695,0.05,0.04,1,0.52336309941672,0.612644358086539
"FMO5",0.441738011565313,0.896347116309616,0.02,0.013,1,0.377620995127387,0.5469923825389,0.03,0.02,1,0.441738011565313,0.612644374293776
"H6PD",0.803402233628675,0.589604976197805,0.05,0.047,1,0.377713119728573,-0.266520259887271,0.06,0.079,1,0.803402233628675,0.612759038642055
"ROCK2",0.704882189797256,-0.67911076682999,0.035,0.04,1,0.377944806620164,-0.336743242483268,0.05,0.067,1,0.704882189797256,0.613047336389175
"PGBD4",0.378180336966736,-0.45375182352691,0.01,0.019,1,0.747786676767749,0.227594290873641,0.03,0.026,1,0.747786676767749,0.613340306665198
"HSPD1",0.378477331544502,0.232616911470647,0.315,0.303,1,0.448181310440095,0.19689695941863,0.405,0.401,1,0.448181310440095,0.613709572595957
"SLC25A30",0.720108481678348,0.879600202310927,0.015,0.012,1,0.378713089373508,0.790844953900616,0.025,0.016,1,0.720108481678348,0.614002574684189
"FIZ1",0.896182628778931,0.922891460637487,0.015,0.014,1,0.378713089373508,-0.58765141307857,0.01,0.019,1,0.896182628778931,0.614002574684189
"TRMU",0.37871981304413,-0.224966857586494,0.035,0.05,1,0.885705887217764,0.248104579581449,0.105,0.102,1,0.885705887217764,0.614010929296079
"RNF19A",0.572665367489473,0.198925938255552,0.095,0.114,1,0.378808526962402,0.250514274722792,0.175,0.154,1,0.572665367489473,0.614121153825379
"FBXW8",0.379246303485634,0.653255091411921,0.025,0.016,1,0.441539076647631,0.978639092117011,0.04,0.03,1,0.441539076647631,0.61466484826375
"CDKAL1",0.63794417543577,0.488040753412187,0.05,0.043,1,0.380365703485855,0.563721273874621,0.085,0.069,1,0.63794417543577,0.61605333858342
"HIST1H3H",0.528471639414185,0.684118311607998,0.01,0.006,1,0.380434801456335,-0.826534109580817,0.03,0.043,1,0.528471639414185,0.616138964753548
"CLDND2",0.846543520942375,0.201300256440492,0.015,0.017,1,0.380502658140287,0.473510787094102,0.03,0.02,1,0.846543520942375,0.61622304342875
"PFN2",0.380504708097956,-1.09591614876111,0.005,0.012,1,0.894382855791024,-0.538497920081133,0.01,0.011,1,0.894382855791024,0.616225583311202
"MED14",0.380815797731505,-0.201204917908139,0.03,0.044,1,0.865821746428194,0.217657750472545,0.09,0.087,1,0.865821746428194,0.616610923661127
"TRMT5",0.380848714882177,-0.31279447926057,0.01,0.019,1,0.400481494379041,-0.558410624961701,0.02,0.031,1,0.400481494379041,0.616651686136948
"PIGW",0.380848714882177,-0.32209331930425,0.01,0.019,1,0.984925118772941,0.577812806420702,0.02,0.02,1,0.984925118772941,0.616651686136948
"RACGAP1",0.381182185486226,-0.95836321047572,0.005,0.012,1,0.465739434647071,0.800973916768124,0.035,0.026,1,0.465739434647071,0.617064512440397
"ARHGAP19",0.381860402848021,-1.00270582504397,0.005,0.012,1,0.824832508886663,0.309288249271786,0.045,0.049,1,0.824832508886663,0.617903438432789
"KAT7",0.562566591453045,-0.274937148635977,0.075,0.087,1,0.381955323940552,-0.274654602185163,0.14,0.167,1,0.562566591453045,0.618020778394572
"SCAMP3",0.818336757162306,0.214841072120539,0.11,0.107,1,0.382011111628521,-0.122717355424588,0.195,0.224,1,0.818336757162306,0.618089733849384
"RP11-65I12.1",0.512657654544467,0.606586185518023,0.065,0.054,1,0.382539359936507,-0.753508622284713,0.005,0.012,1,0.512657654544467,0.618742357972381
"REXO1",0.382543158929341,0.15238410114901,0.02,0.032,1,0.643930401254508,0.139325389804432,0.065,0.076,1,0.643930401254508,0.618747049415043
"USP21",0.911750794838004,0.197576969362746,0.015,0.014,1,0.382552016095131,-0.284591859573555,0.055,0.073,1,0.911750794838004,0.618757987171812
"MRPS25",0.950094278308412,0.433257454611021,0.13,0.141,1,0.383091198707251,0.415959037770611,0.19,0.171,1,0.950094278308412,0.619423530887543
"PEX11A",0.38321905650228,-0.879153851074885,0.005,0.012,1,0.884269368971542,0.948697019856906,0.01,0.009,1,0.884269368971542,0.619581267738062
"PIDD1",0.38434862107616,1.02130614665942,0.04,0.029,1,0.990070191515551,-0.153262536606594,0.045,0.045,1,0.990070191515551,0.620973379629175
"NOL8",0.942503068716753,0.511980645633019,0.09,0.095,1,0.384562369413272,0.555424347413798,0.17,0.15,1,0.942503068716753,0.621236522857794
"CEP70",0.384580667055221,-0.630059859752059,0.005,0.012,1,0.730273661841391,0.147335975588389,0.025,0.021,1,0.730273661841391,0.621259044637803
"LINC01003",0.385305913700908,0.130015312811852,0.08,0.104,1,0.921101904662116,0.159833575672703,0.11,0.111,1,0.921101904662116,0.622151180268925
"FLCN",0.385525675350807,-0.364432537060655,0.04,0.055,1,0.766423156112933,0.19019166740303,0.025,0.029,1,0.766423156112933,0.622421304346918
"CAPS",0.466222053438128,0.692162880229901,0.035,0.026,1,0.385820677131478,0.356592974043704,0.03,0.02,1,0.466222053438128,0.622783759360764
"SLC36A1",0.385945232460166,-0.328524256147142,0.005,0.012,1,0.391570821297009,-0.446604546654618,0.04,0.055,1,0.391570821297009,0.622936742461601
"ETV5",0.386628622581287,-0.241939807328654,0.005,0.012,1,0.592242261698926,0.23842124970484,0.01,0.015,1,0.592242261698926,0.623775553363471
"DDIAS",0.386628622581287,-0.111526143104897,0.005,0.012,1,0.730563414272986,-0.123264405447033,0.01,0.013,1,0.730563414272986,0.623775553363471
"RP11-50I19.2",0.386628622581287,-0.284771532297269,0.005,0.012,1,0.523298192762542,1.03525620105936,0.01,0.006,1,0.523298192762542,0.623775553363471
"ZNF616",0.386628622581287,-0.336734221244742,0.005,0.012,1,0.576472045485336,0.58352142610849,0.025,0.019,1,0.576472045485336,0.623775553363471
"ARRDC5",0.980991874923266,0.477828346777567,0.03,0.03,1,0.387312750629227,-0.161472558531879,0.005,0.012,1,0.980991874923266,0.624614334458476
"SLC7A1",0.594113505135358,1.19487157370096,0.02,0.015,1,0.387906880958665,-0.488692347892965,0.045,0.06,1,0.594113505135358,0.62534201362225
"TUBGCP4",0.388837785360667,0.670602365108799,0.055,0.042,1,0.848792096641187,0.360848204872115,0.045,0.049,1,0.848792096641187,0.626480747397146
"UBL7-AS1",0.388989982648057,-0.643954600715326,0.03,0.043,1,0.463094494139951,0.676604626859329,0.065,0.053,1,0.463094494139951,0.626666758695578
"SEPSECS-AS1",0.389024823059446,0.830574199894304,0.045,0.033,1,0.54401086589479,-0.190376200998109,0.03,0.039,1,0.54401086589479,0.626709333162458
"CHRAC1",0.389140858003915,0.102177886829391,0.15,0.187,1,0.759422638710746,0.24195702002535,0.175,0.174,1,0.759422638710746,0.626851108639806
"PRR34-AS1",0.566936563409887,0.553808483741346,0.08,0.07,1,0.389582291885713,0.512863940894026,0.06,0.046,1,0.566936563409887,0.627390221620501
"SCLY",0.835037976470664,0.635886982470506,0.02,0.018,1,0.389582291885713,0.592287189514661,0.06,0.046,1,0.835037976470664,0.627390221620501
"TMEM135",0.722717401234603,0.663455128214424,0.015,0.012,1,0.389974445949935,0.387523982736073,0.065,0.05,1,0.722717401234603,0.627868823405912
"PACS1",0.90169486432915,0.102674951329494,0.12,0.126,1,0.390414792796767,0.513075024621204,0.22,0.206,1,0.90169486432915,0.628405875158991
"LEMD2",0.683970099456375,0.126430410815254,0.1,0.113,1,0.39043678581937,0.270941941859428,0.17,0.15,1,0.683970099456375,0.628432687917779
"NPEPPS",0.390509439201056,0.111437527502832,0.095,0.123,1,0.911391746370698,0.140136820565133,0.22,0.239,1,0.911391746370698,0.628521256296989
"TRMT44",0.9930137530273,0.2628939292268,0.02,0.02,1,0.390914634521596,0.591810616719303,0.055,0.042,1,0.9930137530273,0.629015017560039
"NARFL",0.999261734602107,0.466529283100739,0.045,0.046,1,0.391318341876818,0.454839037188036,0.085,0.069,1,0.999261734602107,0.629506639064414
"KIF3B",0.391955580825313,0.627966655079041,0.055,0.042,1,0.737656590963346,0.202125194611427,0.085,0.079,1,0.737656590963346,0.630281984310517
"RNF122",0.392607846622205,2.11707039442862,0.01,0.005,1,0.601730965915737,0.820042293079905,0.03,0.024,1,0.601730965915737,0.631074772015085
"MANSC1",0.843307915024472,0.354932802118656,0.02,0.018,1,0.393546716378091,2.13944352842445,0.01,0.005,1,0.843307915024472,0.632214414784205
"VSIG10",0.526399139286463,1.07454684041732,0.01,0.006,1,0.394486944524205,1.51146558748105,0.01,0.005,1,0.526399139286463,0.633353939648367
"ZNF250",0.732310841938794,0.193975919252191,0.01,0.013,1,0.394907176493135,0.444954716587254,0.06,0.046,1,0.732310841938794,0.63386267494049
"ZNF785",0.395057786565083,-0.414737532496728,0.015,0.025,1,0.590391952515453,0.350309713000534,0.015,0.021,1,0.590391952515453,0.634044918404464
"LINC00909",0.395088494821934,0.719070283431925,0.055,0.042,1,0.547176537523892,0.43698173740753,0.095,0.084,1,0.547176537523892,0.634082070903207
"ZCCHC9",0.39516262891296,-0.102278377397325,0.08,0.102,1,0.991148942787775,0.1788099572959,0.105,0.106,1,0.991148942787775,0.634171754536518
"RP11-307C12.13",0.395428530322166,1.93726224466537,0.01,0.005,1,0.699649682349408,0.138149324147973,0.035,0.041,1,0.699649682349408,0.634493338051584
"U73166.2",0.395428530322166,1.50416004491854,0.01,0.005,1,0.905237265812523,0.158479434069231,0.01,0.011,1,0.905237265812523,0.634493338051584
"APOBEC3F",0.843659147301919,0.738550202392816,0.04,0.038,1,0.396292912735825,0.626146045007886,0.08,0.065,1,0.843659147301919,0.635537752787006
"CTNNBL1",0.396755126093264,0.504309370938006,0.18,0.166,1,0.747839098120362,0.19049931000525,0.185,0.181,1,0.747839098120362,0.636095622105246
"BTBD7",0.914302732639932,0.326356907346511,0.065,0.064,1,0.397099025521281,-0.10882727557,0.06,0.079,1,0.914302732639932,0.636510414972611
"RP11-286N22.8",0.397315771875755,1.29653704320848,0.01,0.005,1,0.547711813804571,0.598718657843181,0.03,0.023,1,0.547711813804571,0.636771721170283
"TNK1",0.397315771875755,1.1355915266622,0.01,0.005,1,0.591254187049226,1.20330938266312,0.02,0.015,1,0.591254187049226,0.636771721170283
"PARPBP",0.52433079904372,1.19741185507748,0.01,0.006,1,0.397315771875755,0.691780953890215,0.01,0.005,1,0.52433079904372,0.636771721170283
"PPP1R9A",0.532685605578276,0.595297694387913,0.015,0.01,1,0.397315771875755,1.30659736433446,0.01,0.005,1,0.532685605578276,0.636771721170283
"TSPAN10",0.777025656853833,0.540754648344421,0.01,0.008,1,0.397315771875755,1.17996218176192,0.01,0.005,1,0.777025656853833,0.636771721170283
"ASAH2B",0.89389850862962,0.210011584321425,0.01,0.009,1,0.397315771875755,1.01113122893872,0.01,0.005,1,0.89389850862962,0.636771721170283
"NR2F6",0.907422644982577,0.247210630561958,0.015,0.014,1,0.397315771875755,1.09918561818549,0.01,0.005,1,0.907422644982577,0.636771721170283
"FAM188A",0.497450157687684,0.398535533823876,0.025,0.035,1,0.397812993994891,0.56851448849739,0.065,0.051,1,0.497450157687684,0.637370809798603
"CYP3A5",0.805840193087482,0.334193083915654,0.02,0.023,1,0.398261426110252,1.10449256924717,0.01,0.005,1,0.805840193087482,0.637910688693132
"OSBPL2",0.39844582130335,-0.100569564346709,0.055,0.073,1,0.642311446805511,0.132078857669014,0.12,0.109,1,0.642311446805511,0.638132570092598
"ARMC5",0.437943202019377,-0.368186888916775,0.015,0.024,1,0.398844270200904,-0.56359214841242,0.055,0.071,1,0.437943202019377,0.638611788529716
"CLN6",0.399191709407967,-0.222903515124037,0.06,0.078,1,0.566772583262363,-0.105429549169645,0.1,0.116,1,0.566772583262363,0.639029397955879
"C2orf69",0.628615491177705,-0.143649179749069,0.06,0.07,1,0.399368035534744,0.181134892321743,0.075,0.059,1,0.628615491177705,0.639241243262607
"INTS12",0.896242214395338,0.189084202047124,0.05,0.053,1,0.399675365962575,0.33437216338535,0.105,0.087,1,0.896242214395338,0.639610333767832
"DLGAP3",0.526399139286463,0.948708346201347,0.01,0.006,1,0.399825271199655,-0.199479645144606,0.015,0.025,1,0.526399139286463,0.639790294909433
"CNNM4",0.400156797625177,0.81305153248617,0.01,0.005,1,0.847072755091696,0.848773941751267,0.02,0.018,1,0.847072755091696,0.640188132564717
"CCNF",0.400156797625177,0.678700544292155,0.01,0.005,1,0.849920382746744,-0.328953151923413,0.02,0.022,1,0.849920382746744,0.640188132564717
"RCOR3",0.40050187265676,-0.285382643654253,0.055,0.072,1,0.448248115218732,0.351306536219423,0.14,0.124,1,0.448248115218732,0.640601995311948
"CDC23",0.400725409382602,-0.376896583523728,0.025,0.037,1,0.62884126527273,-0.429953831774591,0.05,0.058,1,0.62884126527273,0.64086996504035
"SNIP1",0.400782903301269,-0.26381318187746,0.015,0.025,1,0.779468821217376,0.242790524860157,0.095,0.09,1,0.779468821217376,0.640938871023944
"CCNG1",0.722764914287296,0.277956554587641,0.25,0.263,1,0.400822728940891,0.246271730975259,0.29,0.268,1,0.722764914287296,0.64098659784616
"CASP7",0.909942289046783,0.398320171971281,0.055,0.054,1,0.400883424487586,0.320012225776118,0.095,0.078,1,0.909942289046783,0.641059328946278
"FAHD2A",0.400923853552119,-0.299795635401197,0.05,0.066,1,0.595457282478755,-0.107592495718899,0.07,0.082,1,0.595457282478755,0.641107770757157
"ZNF691",0.438770735441447,-0.260846005276818,0.005,0.011,1,0.401295380860557,0.608758059046322,0.04,0.029,1,0.438770735441447,0.641552779021094
"POC5",0.670781642116347,0.23627253064658,0.025,0.031,1,0.401445084936921,-0.182316795079574,0.045,0.06,1,0.670781642116347,0.64173201365383
"RELL2",0.520826946976892,0.72767224489927,0.045,0.036,1,0.401633021732875,0.276694356614687,0.08,0.064,1,0.520826946976892,0.64195695931947
"LMAN1",0.401731175844528,-0.251626821090089,0.105,0.126,1,0.812935592746993,0.110761515388203,0.215,0.207,1,0.812935592746993,0.642074414043629
"MZF1-AS1",0.644089191456147,0.475472084805732,0.105,0.099,1,0.401783438597981,0.254960106787806,0.09,0.074,1,0.644089191456147,0.642136945664344
"HMGA1P4",0.402179141139689,1.05490486160026,0.035,0.025,1,0.598414297316665,0.774834758862773,0.02,0.015,1,0.598414297316665,0.64261022071152
"SERAC1",0.592242261698926,0.27034506647595,0.01,0.015,1,0.402221932137392,-0.10706865872532,0.015,0.025,1,0.592242261698926,0.642661381582447
"CBX1",0.595565067179411,0.173245342985984,0.12,0.138,1,0.403287326831965,-0.214846851073736,0.12,0.145,1,0.595565067179411,0.643933985680658
"RNF26",0.685529070504966,0.380601373775305,0.07,0.063,1,0.404122543688191,0.190786719986543,0.08,0.063,1,0.685529070504966,0.644930057059369
"ZNF845",0.404359485405784,-0.375145589747851,0.02,0.031,1,0.5262312974517,-0.582495662574519,0.015,0.022,1,0.5262312974517,0.645212377373937
"ATP8A1",0.502709844229232,-0.16851866670529,0.035,0.046,1,0.404602563376228,0.290290990566943,0.155,0.135,1,0.502709844229232,0.645501892461842
"PGAP2",0.817138357523481,0.450610614281446,0.04,0.037,1,0.405541068207508,0.627616085924329,0.075,0.061,1,0.817138357523481,0.646618578412129
"RARS2",0.950868907923509,0.530537660312132,0.065,0.066,1,0.405884502461876,0.333177801457991,0.12,0.102,1,0.950868907923509,0.647026775585027
"ZNF407",0.838794836306244,0.490337826672945,0.02,0.018,1,0.406172343127743,0.571985617792389,0.055,0.042,1,0.838794836306244,0.647368713933605
"TGIF2",0.723052846499965,0.546365256049544,0.05,0.045,1,0.40667925857706,0.399415407556695,0.095,0.079,1,0.723052846499965,0.647970497797333
"CACTIN",0.743710502257122,0.212305133530974,0.02,0.024,1,0.406816619606028,-0.185764504380161,0.03,0.043,1,0.743710502257122,0.64813347722438
"PPOX",0.500367744812719,0.264941619030726,0.055,0.044,1,0.407256184729192,-0.420299952689139,0.06,0.077,1,0.500367744812719,0.648654769458206
"GTPBP1",0.694332163254686,0.396377711344605,0.115,0.109,1,0.407463000416791,-0.466164438331237,0.07,0.087,1,0.694332163254686,0.648899904124928
"ATG2B",0.963994195234567,0.612058181942247,0.025,0.026,1,0.408386618607071,-0.230610262196866,0.05,0.066,1,0.963994195234567,0.649993606956825
"ZMYM3",0.646153892417448,0.456803286412123,0.035,0.029,1,0.408820509698748,0.562944118689484,0.06,0.047,1,0.646153892417448,0.650506810247152
"MTA3",0.409129638734564,-0.187091263786078,0.02,0.031,1,0.446260544747058,0.44397780309079,0.055,0.043,1,0.446260544747058,0.650872216178053
"AC062017.1",0.409188871103682,0.87039940715672,0.035,0.025,1,0.422061907239818,-0.468961781853113,0.01,0.018,1,0.422061907239818,0.650942209972259
"CAPN7",0.702242005777159,0.506729245625283,0.065,0.059,1,0.409292758324409,0.267871150515509,0.185,0.165,1,0.702242005777159,0.651064954632015
"ZNF230",0.410781728941947,0.817920601623169,0.035,0.025,1,0.745789729842983,0.493545186598346,0.035,0.031,1,0.745789729842983,0.652821829051359
"THAP6",0.652116785582917,0.225661413420339,0.03,0.037,1,0.411223620465189,0.56087994865074,0.09,0.075,1,0.652116785582917,0.65334237490188
"ZNF701",0.411533277328559,0.597091806315764,0.06,0.047,1,0.686915278148714,0.517766460738045,0.055,0.049,1,0.686915278148714,0.653706916308334
"FAM76A",0.517684476007871,0.670814477674369,0.085,0.074,1,0.41197358545081,-0.384086023614966,0.065,0.082,1,0.517684476007871,0.654224935792424
"POC1B",0.447229850326687,-0.180216738949957,0.045,0.059,1,0.412297632941745,0.349779433666307,0.105,0.088,1,0.447229850326687,0.654605927754124
"TICAM1",0.781400819574369,0.269850165992716,0.05,0.056,1,0.412331241838344,-0.166292454529287,0.08,0.1,1,0.781400819574369,0.654645430680738
"HN1L",0.412605452711164,0.878699846043635,0.05,0.038,1,0.738328478487428,-0.196946000063605,0.05,0.056,1,0.738328478487428,0.654967645815344
"SCAPER",0.538148446852192,0.397342145814247,0.075,0.092,1,0.413581079665869,0.39423331363918,0.135,0.117,1,0.538148446852192,0.656112849874152
"SEC31A",0.814339864012578,0.167144018516287,0.16,0.176,1,0.413862538772309,0.297198192872321,0.325,0.309,1,0.814339864012578,0.656442876545557
"C17orf80",0.414674873397119,1.15875600234716,0.03,0.021,1,0.742940495130293,0.770887622834254,0.045,0.041,1,0.742940495130293,0.657394496167321
"SP4",0.415041735699382,-0.176464441212883,0.025,0.037,1,0.49978164976297,0.325149747481146,0.105,0.09,1,0.49978164976297,0.657823829026409
"LINC00672",0.416258822241316,-0.946578595189774,0.01,0.018,1,0.928384927808381,-0.17035014425765,0.02,0.019,1,0.928384927808381,0.659246237388904
"CCDC130",0.70660254173901,0.126661813174488,0.08,0.091,1,0.416270379828498,0.331865591217001,0.175,0.155,1,0.70660254173901,0.659259730534434
"RP11-660L16.2",0.523621419760553,0.29067290611905,0.1,0.086,1,0.416505595128937,0.160095009732876,0.145,0.124,1,0.523621419760553,0.659534279484164
"PSPH",0.884269368971542,1.11343715504503,0.01,0.009,1,0.416837002997468,-0.935393201612331,0.01,0.018,1,0.884269368971542,0.659920918927025
"ADPGK",0.927067900828545,0.164913086600102,0.24,0.259,1,0.417156688120029,0.260797682399838,0.325,0.316,1,0.927067900828545,0.660293673796787
"ABHD15",0.461379667426741,0.82466492188946,0.045,0.035,1,0.41797220884906,0.419254654804034,0.065,0.051,1,0.461379667426741,0.661243650327958
"ITGB3BP",0.867396474332552,0.170017727371398,0.09,0.095,1,0.418156655300864,0.382839491823627,0.13,0.112,1,0.867396474332552,0.661458322229322
"DNPEP",0.793310515812617,0.283639803414557,0.155,0.171,1,0.418249082252393,0.267695611637685,0.24,0.221,1,0.793310515812617,0.661565869699817
"NAB2",0.856817458388915,0.623101120139386,0.015,0.017,1,0.418668208289612,0.815537624823928,0.03,0.021,1,0.856817458388915,0.66205334794679
"C1RL-AS1",0.428750020158921,0.762491586505434,0.03,0.021,1,0.418883638777755,0.44699798139089,0.055,0.042,1,0.428750020158921,0.662303774719817
"RP13-270P17.3",0.419031502864491,0.654902712399567,0.035,0.025,1,0.714730613650249,0.716766714666078,0.015,0.019,1,0.714730613650249,0.662475605336108
"RP11-706O15.1",0.419168961573584,0.962703364348924,0.03,0.021,1,0.909153582402866,0.728212156484979,0.015,0.014,1,0.909153582402866,0.662635304800491
"LRR1",0.972037894319645,0.323032396404786,0.035,0.036,1,0.419334199710989,-0.259431613158901,0.06,0.077,1,0.972037894319645,0.662827228374722
"ZNF197",0.424396355516061,-0.227044421505474,0.01,0.018,1,0.419492663557515,0.72130555937173,0.035,0.025,1,0.424396355516061,0.663011232336452
"C2orf49",0.419734591195548,0.742192635007405,0.075,0.061,1,0.646647932570934,-0.106630276786308,0.055,0.064,1,0.646647932570934,0.663292055345003
"WBSCR16",0.774399981504389,0.44951882218639,0.085,0.081,1,0.419971258118097,0.27573412850756,0.095,0.078,1,0.774399981504389,0.663566658590897
"TUBA1C",0.72588101903446,0.232387625026772,0.055,0.063,1,0.420572148926859,-0.153761206311244,0.2,0.236,1,0.72588101903446,0.664263365400762
"SNX12",0.614365886698432,0.750316183611674,0.05,0.043,1,0.420720527073005,0.493060367278323,0.085,0.07,1,0.614365886698432,0.664435292245423
"FAM136A",0.420938838479314,0.369186462558537,0.12,0.103,1,0.608798620087693,0.280377497922591,0.185,0.176,1,0.608798620087693,0.664688171218315
"SMARCAL1",0.898829558484161,0.514582543445254,0.045,0.044,1,0.421108693692548,-0.231112023656506,0.05,0.066,1,0.898829558484161,0.664884855481652
"ANKRD46",0.422027495618201,-0.919436030959018,0.02,0.03,1,0.928211488836709,0.296678497038356,0.03,0.029,1,0.928211488836709,0.665947784178631
"RNF185",0.422684086033426,0.990846862756331,0.03,0.021,1,0.639010155016728,-0.238267565052435,0.045,0.053,1,0.639010155016728,0.66670633548094
"MED1",0.732850964793351,0.127245873566699,0.07,0.078,1,0.422884909726664,-0.177620048666184,0.105,0.127,1,0.732850964793351,0.666938172578799
"UBAP2",0.423141583225581,-0.363703026210786,0.035,0.048,1,0.687173662019753,0.453687251335492,0.085,0.078,1,0.687173662019753,0.667234366996511
"WHSC1",0.449890568717021,0.68565014235772,0.04,0.03,1,0.423180020956597,0.392937277409326,0.07,0.056,1,0.449890568717021,0.667278711776369
"PPP1R13B",0.589226522016906,-0.120211926343498,0.01,0.015,1,0.424195838136564,-0.877441602941259,0.015,0.024,1,0.589226522016906,0.668449567180746
"TCTE3",0.894969405604635,0.158562443261966,0.01,0.009,1,0.424396355516061,-0.273214216411492,0.01,0.018,1,0.894969405604635,0.668680444456807
"TYW5",0.425489770821552,0.555998371351329,0.05,0.038,1,0.584703275730143,0.772769360888258,0.04,0.033,1,0.584703275730143,0.669937996569327
"C1orf109",0.538615501585089,-0.264458634793362,0.03,0.039,1,0.42594959778791,0.427650227445787,0.06,0.047,1,0.538615501585089,0.670466135720138
"CCDC102B",0.426445159477557,-0.199777150061435,0.01,0.018,1,0.551074355071032,0.469437613765399,0.03,0.023,1,0.551074355071032,0.671034844913275
"ARHGEF12",0.426722438224102,-1.06594269058216,0.015,0.024,1,0.650440966460553,0.190890749564023,0.015,0.02,1,0.650440966460553,0.671352837164281
"NXPE3",0.426819760945528,-0.260785000752464,0.065,0.082,1,0.428457644109732,-0.242652290430597,0.13,0.153,1,0.428457644109732,0.671464413557459
"LYRM1",0.864877777188901,0.226511790499293,0.1,0.107,1,0.426824043738776,0.347048182471016,0.135,0.117,1,0.864877777188901,0.671469323164032
"PWWP2B",0.426938922617351,0.135099177297778,0.035,0.049,1,0.665470806231066,-0.12759075468802,0.045,0.053,1,0.665470806231066,0.671601001589037
"RP5-1028K7.2",0.427844457719828,0.317819038673154,0.035,0.025,1,0.841022070684789,-0.215774716544429,0.015,0.017,1,0.841022070684789,0.672638035438082
"C19orf66",0.819292520101187,0.101516201718664,0.215,0.233,1,0.42789504347999,-0.268894186749861,0.32,0.332,1,0.819292520101187,0.672695918725237
"GNPNAT1",0.709717076562477,0.625680169807833,0.025,0.021,1,0.428157107772866,0.606250844804176,0.065,0.052,1,0.709717076562477,0.672995706609307
"SMYD4",0.428317228184059,-0.211368795586693,0.055,0.071,1,0.890630062028873,0.467546257337501,0.075,0.074,1,0.890630062028873,0.673178808408843
"ZNF526",0.74566950637754,0.753328378064784,0.04,0.036,1,0.42925778972036,-0.796748785604802,0.015,0.024,1,0.74566950637754,0.674253329405111
"ITFG1",0.429336929740261,0.145547072618586,0.11,0.138,1,0.66371070628468,0.168936016139929,0.185,0.178,1,0.66371070628468,0.674343660241728
"PRR14L",0.867641228191099,0.344690437916576,0.07,0.076,1,0.429487896340439,-0.10846255889452,0.115,0.139,1,0.867641228191099,0.674515939577943
"C9orf66",0.474081732884429,-0.17525281711296,0.01,0.017,1,0.429624769522887,1.1908071797162,0.015,0.009,1,0.474081732884429,0.67467209645818
"SMG9",0.917739427031006,0.33422245870028,0.045,0.044,1,0.429899618243886,0.43942931059963,0.095,0.08,1,0.917739427031006,0.674985554721533
"ATP5SL",0.509358027509639,0.128385803414299,0.07,0.086,1,0.430300965858395,0.449242569562681,0.105,0.09,1,0.509358027509639,0.675443010498123
"DCAF6",0.43067952407893,0.13886871669117,0.065,0.084,1,0.994329611589879,0.305009436475691,0.11,0.114,1,0.994329611589879,0.675874195697006
"TEX261",0.942722397961486,0.494231374947579,0.055,0.055,1,0.43067978145903,-0.243648267552764,0.035,0.048,1,0.942722397961486,0.675874488760462
"CBLB",0.439013064233051,-0.112140806857389,0.09,0.111,1,0.430828168908852,-0.250738692440277,0.205,0.231,1,0.439013064233051,0.67604342669235
"COX18",0.431625843999551,0.128345152183753,0.045,0.06,1,0.640637243422975,0.483658273494038,0.05,0.043,1,0.640637243422975,0.676950818790777
"GS1-124K5.3",0.679779329925168,0.725186853620174,0.02,0.016,1,0.431682001738606,-0.150265180310645,0.04,0.029,1,0.679779329925168,0.677014652852162
