"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"PDLIM7",0.363908628135035,-1.28176514513599,0.047,0.125,1,0.00027137051462869,-2.2279429746827,0.02,0.1,1,0.363908628135035,0.000542667387301171
"BCL9L",0.00027346562533182,-3.07789535199235,0.021,0.25,1,0.00675588428461953,-1.22672567823228,0.07,0.138,1,0.00675588428461953,0.000546856467215403
"NACC1",0.00027346562533182,-2.99012160689703,0.021,0.25,1,0.103571318811845,-0.622447530648485,0.025,0.053,1,0.103571318811845,0.000546856467215403
"DDIT4",0.000275153805597687,-1.73640794882918,0.12,0.625,1,0.00266282039498519,-0.799158519070068,0.392,0.485,1,0.00266282039498519,0.00055023190157864
"RPUSD2",0.000277772271718671,-2.24082544904124,0.047,0.375,1,0.687539346699288,0.516005623457858,0.06,0.054,1,0.687539346699288,0.000555467386002406
"SLC2A3",0.053766220903191,-0.618040542500837,0.37,0.875,1,0.000277818589227198,0.420594649480998,0.663,0.562,1,0.053766220903191,0.000555559995285875
"SFI1",0.000278312964541592,-2.19009051547748,0.083,0.5,1,0.0125357057202818,-0.654438592603365,0.095,0.17,1,0.0125357057202818,0.000556548470976951
"PHC2",0.786151024891202,-1.87123026416043,0.01,0,1,0.000278785235273843,-2.60430683954322,0.01,0.083,1,0.786151024891202,0.000557492749340279
"PLEKHG2",0.733460415261334,-1.39521023332331,0.016,0,1,0.000279384188090191,-1.89924904498127,0.04,0.131,1,0.733460415261334,0.000558690320655828
"RP11-355B11.2",0.786151024891202,-2.15086850618996,0.01,0,1,0.000279425770750793,1.38147239285988,0.116,0.049,1,0.786151024891202,0.000558773462740227
"HDLBP",0.492444962716043,0.281095869265356,0.057,0,1,0.00028020825168267,-0.686885833322706,0.166,0.298,1,0.492444962716043,0.00056033798670103
"RP11-102N12.3",0.511681972984358,-0.18563892651831,0.135,0.25,1,0.000280877778938396,2.59821265442874,0.035,0.006,1,0.511681972984358,0.000561676665550091
"RBM47",0.733460415261334,-1.92144498901634,0.016,0,1,0.000282214783228857,-2.08567839088443,0.035,0.122,1,0.733460415261334,0.00056434992127384
"EIF3E",0.584939091835902,-0.144697314789953,0.859,1,1,0.000284134456795214,0.24876040842184,0.834,0.722,1,0.584939091835902,0.00056818818120089
"TOLLIP",0.0320930784661204,-1.38521230608322,0.052,0.25,1,0.000284435388300434,-0.844534482609777,0.101,0.219,1,0.0320930784661204,0.00056878987311075
"AHR",0.425518096628946,-1.00621475228891,0.052,0.125,1,0.000284594664369995,-1.30762279954317,0.085,0.195,1,0.425518096628946,0.000569108334617002
"LMAN2",0.553865558727876,-0.183285159664896,0.224,0.375,1,0.000285030615310009,-0.503491663749924,0.312,0.478,1,0.553865558727876,0.000569979988168353
"TSPYL5",0.690276148773906,-1.31408010522462,0.021,0,1,0.000286367365585371,2.4119304406722,0.035,0.006,1,0.690276148773906,0.000572652724902669
"FAM118A",0.00302049177393881,-1.97588642401753,0.031,0.25,1,0.000286709580873373,-1.41270612135718,0.065,0.167,1,0.00302049177393881,0.000573336959362982
"HTRA2",0.710589705878998,-0.262904004628618,0.078,0.125,1,0.000287767055240996,0.998679462066733,0.186,0.099,1,0.710589705878998,0.00057545130060391
"DYNC1H1",0.434058399790254,0.868921230256749,0.073,0,1,0.000287901630846847,-0.794489606210125,0.221,0.357,1,0.434058399790254,0.00057572037434465
"ERO1B",0.582524971663734,-0.836969658753178,0.068,0.125,1,0.000290149719716406,1.01812010526869,0.191,0.104,1,0.582524971663734,0.00058021525257296
"MCFD2",0.146908078892233,-1.27229488439003,0.083,0.25,1,0.000291444147136464,1.13388434649245,0.166,0.085,1,0.146908078892233,0.000582803354582028
"RP11-1000B6.3",0.620051238878487,-0.156868306722401,0.031,0,1,0.000292499131403133,-0.918433421073827,0.146,0.272,1,0.620051238878487,0.000584912707064394
"C2CD2L",0.733460415261334,-1.22934953721182,0.016,0,1,0.000292813347050444,-4.29840646550221,0.005,0.072,1,0.733460415261334,0.000585540954444677
"CTDNEP1",0.083937260949116,-0.87089015246369,0.12,0.375,1,0.000294681124841477,-1.26463503095582,0.08,0.187,1,0.083937260949116,0.000589275412717616
"PADI4",0.000296747847201802,-2.84005734439814,0.021,0.25,1,0.0034542629199621,-2.29280242485724,0.015,0.069,1,0.0034542629199621,0.000593407635118786
"MRPS9",0.000296747847201802,-3.18429456371599,0.021,0.25,1,0.932267233125627,0.14468896026074,0.131,0.137,1,0.932267233125627,0.000593407635118786
"ELMOD2",0.000296747847201802,-2.75873239189206,0.021,0.25,1,0.842492405367644,0.31930214398601,0.05,0.047,1,0.842492405367644,0.000593407635118786
"FIGNL1",0.000296747847201802,-2.79914630471597,0.021,0.25,1,0.00107622737275356,1.97116333840632,0.045,0.012,1,0.00107622737275356,0.000593407635118786
"TMEM140",0.000296747847201802,-2.69298647165291,0.021,0.25,1,0.491564883865026,-0.156324133278523,0.045,0.058,1,0.491564883865026,0.000593407635118786
"TCEAL3",0.000296747847201802,-2.59181770626627,0.021,0.25,1,0.678831267805591,-0.33315399700763,0.075,0.083,1,0.678831267805591,0.000593407635118786
"RAB33A",0.000296747847201802,-2.9819974032712,0.021,0.25,1,0.0742686810205418,-1.30165482480648,0.015,0.041,1,0.0742686810205418,0.000593407635118786
"WDR5",0.000296747847201802,-2.6742539846416,0.021,0.25,1,0.28827408778413,0.400227566973803,0.116,0.093,1,0.28827408778413,0.000593407635118786
"LRRC56",0.000296747847201802,-3.24267726229493,0.021,0.25,1,0.0721681461534205,2.75416069049121,0.01,0.002,1,0.0721681461534205,0.000593407635118786
"EPS8L2",0.000296747847201802,-3.12268018153056,0.021,0.25,1,0.475010085901966,-0.285617602528947,0.03,0.041,1,0.475010085901966,0.000593407635118786
"TRUB1",0.000296747847201802,-2.86025829199174,0.021,0.25,1,0.0454625349508482,1.14923021510526,0.08,0.047,1,0.0454625349508482,0.000593407635118786
"FAM24B",0.000296747847201802,-3.16418540330651,0.021,0.25,1,0.031787723483287,0.837482531273663,0.08,0.044,1,0.031787723483287,0.000593407635118786
"HEBP1",0.000296747847201802,-2.78867806535773,0.021,0.25,1,0.00427790003024852,-0.796155856950197,0.131,0.224,1,0.00427790003024852,0.000593407635118786
"GSKIP",0.000296747847201802,-2.88861250022805,0.021,0.25,1,0.791061516133775,0.365916794849455,0.085,0.083,1,0.791061516133775,0.000593407635118786
"RP11-872J21.3",0.000296747847201802,-2.84571713170219,0.021,0.25,1,0.0253282005781389,1.42729655689607,0.04,0.016,1,0.0253282005781389,0.000593407635118786
"AARS",0.000296747847201802,-3.17943485169613,0.021,0.25,1,0.138383638640831,0.812729393481644,0.09,0.063,1,0.138383638640831,0.000593407635118786
"RP5-882C2.2",0.000296747847201802,-2.60092567876748,0.021,0.25,1,0.495963869356197,0.869394294118351,0.025,0.018,1,0.495963869356197,0.000593407635118786
"PNPO",0.000296747847201802,-2.84504224181337,0.021,0.25,1,0.671816973121704,0.304143096073946,0.025,0.031,1,0.671816973121704,0.000593407635118786
"LPIN2",0.000296747847201802,-2.74332160674419,0.021,0.25,1,0.00397859124903238,-0.72888800028979,0.075,0.159,1,0.00397859124903238,0.000593407635118786
"ARRDC5",0.000296747847201802,-2.36259330652098,0.021,0.25,1,0.390827131283254,-0.152799015126896,0.005,0.012,1,0.390827131283254,0.000593407635118786
"CARM1",0.000296747847201802,-2.76002012946917,0.021,0.25,1,0.0905846990622289,-0.467448286738116,0.02,0.047,1,0.0905846990622289,0.000593407635118786
"L3MBTL2",0.000296747847201802,-2.66606865046437,0.021,0.25,1,0.398757503642306,-0.350813529605785,0.07,0.089,1,0.398757503642306,0.000593407635118786
"PABPC1L",0.123541950674104,-2.32517440577119,0.026,0.125,1,0.000296809600930069,1.87008632672257,0.101,0.041,1,0.123541950674104,0.000593531105920933
"RP11-51J9.5",0.0233690546090413,-1.00447743834714,0.094,0.375,1,0.000297321221999826,-1.93469078355126,0.045,0.136,1,0.0233690546090413,0.0005945540440906
"SLX1A",0.653056828684804,-0.51171156260405,0.026,0,1,0.00029774823595423,-3.72470506716528,0.005,0.072,1,0.653056828684804,0.000595407817896446
"NCK1",0.000299198519314083,-1.59911799438298,0.115,0.625,1,0.140830832868463,-0.327481353068111,0.151,0.199,1,0.140830832868463,0.000598307518874206
"CTC-378H22.2",0.29367639545637,-0.999255091866494,0.042,0.125,1,0.000299330628840397,2.24916564298883,0.04,0.008,1,0.29367639545637,0.000598571658855432
"NAP1L1",0.73815822575731,0.129660557190757,0.828,1,1,0.000299474954241443,-0.696427544232381,0.518,0.61,1,0.73815822575731,0.000598860223234668
"AFF4",0.0707092865103671,-0.951707309467823,0.182,0.5,1,0.000299865724311179,0.557405442764708,0.457,0.352,1,0.0707092865103671,0.000599641529169742
"MRPL20",0.00170139007955433,-1.13366145422927,0.214,0.875,1,0.000300100639405918,-0.749970264955152,0.251,0.385,1,0.00170139007955433,0.000600111218418065
"NMRK1",0.031399968145248,-2.40728761548871,0.057,0.25,1,0.000300764012258929,-1.23034589683191,0.101,0.209,1,0.031399968145248,0.000601437565526788
"MIR22HG",0.786151024891202,-2.59420854632377,0.01,0,1,0.000301040997409091,-1.09344275696047,0.07,0.178,1,0.786151024891202,0.000601991369136061
"ADAP2",0.301728459070928,-1.43322609781532,0.042,0.125,1,0.000301319612539213,-1.45756829738074,0.06,0.159,1,0.301728459070928,0.000602548431569524
"SH3BP2",0.400055537844601,1.31767587758073,0.083,0,1,0.000302363883705164,-0.748230356313279,0.206,0.344,1,0.400055537844601,0.000604636343492157
"NCBP2",0.000302464816101934,-1.52279234047655,0.161,0.75,1,0.975947118798251,0.219321148726385,0.201,0.213,1,0.975947118798251,0.00060483814723889
"TGFBR1",0.653056828684804,-0.736608123722469,0.026,0,1,0.000303945374561057,-2.68186978396759,0.015,0.09,1,0.653056828684804,0.000607798366331397
"PFKFB3",0.786151024891202,-2.23705108418358,0.01,0,1,0.000305393072614765,-2.04226214999334,0.025,0.107,1,0.786151024891202,0.000610692880300728
"NRBP1",0.000307137297837516,-1.66343494120911,0.078,0.5,1,0.00383257833646398,-0.576518955926782,0.211,0.322,1,0.00383257833646398,0.000614180262355309
"UCKL1",0.000307137297837516,-1.81035279951667,0.078,0.5,1,0.0403670466269826,0.503321210216303,0.236,0.18,1,0.0403670466269826,0.000614180262355309
"ATHL1",0.224154118541032,-0.674866455340907,0.094,0.25,1,0.000308771348900233,-1.25011745535457,0.07,0.172,1,0.224154118541032,0.000617447358054564
"RPS14",0.000310210183198329,-0.490040202864239,1,1,1,0.185332069635393,-0.12924748437222,1,0.999,1,0.185332069635393,0.000620324136038898
"PTOV1",0.000536270740546256,-1.44207835338165,0.12,0.625,1,0.000312072904470644,0.783814382381157,0.342,0.241,1,0.000536270740546256,0.000624048419443583
"MPV17",0.000312273108845653,-1.51347481377997,0.047,0.375,1,0.0123967596316802,-0.771276749407265,0.121,0.197,1,0.0123967596316802,0.000624448703196798
"SOS1",0.000312273108845653,-2.01989935456708,0.047,0.375,1,0.00989310803433257,-1.51851485980878,0.045,0.102,1,0.00989310803433257,0.000624448703196798
"PIK3CG",0.000312273108845653,-2.03189213093373,0.047,0.375,1,0.64616603885135,0.565333009053161,0.121,0.114,1,0.64616603885135,0.000624448703196798
"CREBL2",0.000312273108845653,-2.15466993237709,0.047,0.375,1,0.174273016283066,-0.387145863710925,0.101,0.138,1,0.174273016283066,0.000624448703196798
"HELZ",0.000312273108845653,-1.92694785777563,0.047,0.375,1,0.0708861449866023,-0.433359869088026,0.181,0.246,1,0.0708861449866023,0.000624448703196798
"ZNF561",0.000312273108845653,-2.07436564554093,0.047,0.375,1,0.784013979412773,0.464460373625763,0.055,0.052,1,0.784013979412773,0.000624448703196798
"ZNF136",0.000312273108845653,-2.22546037766012,0.047,0.375,1,0.904360912038183,0.663939679692635,0.05,0.049,1,0.904360912038183,0.000624448703196798
"NPIPB11",0.690276148773906,-1.55904836546419,0.021,0,1,0.000316056894695788,1.58309728786376,0.06,0.017,1,0.690276148773906,0.000632013897430891
"DEGS1",0.435242725088614,-0.498457200523485,0.219,0.375,1,0.000319111584979652,1.02381016260437,0.286,0.194,1,0.435242725088614,0.000638121337755635
"TGFBR2",0.303102059071908,1.67209856485,0.12,0,1,0.000321272447305667,0.613838291505413,0.467,0.37,1,0.303102059071908,0.000642441678625936
"AASDHPPT",0.000321971284621732,-1.62536833691033,0.078,0.5,1,0.375880010762163,-0.141140273154335,0.171,0.205,1,0.375880010762163,0.000643838903735343
"ARHGAP25",0.579324890014066,0.418654147753106,0.198,0.125,1,0.000325373809136755,0.552184976388661,0.417,0.302,1,0.579324890014066,0.000650641750157839
"TRG-AS1",0.59024025155462,-0.836559097426635,0.036,0,1,0.000326029961146337,-2.90111655200471,0.01,0.081,1,0.59024025155462,0.000651953626757108
"MYCBP",0.59024025155462,-0.124415931006391,0.036,0,1,0.000327161367701344,-0.834528038782828,0.08,0.193,1,0.59024025155462,0.000654215700842172
"VPS25",0.355251815088905,-1.37634673897304,0.047,0.125,1,0.000328816415951891,-1.46396509488041,0.065,0.164,1,0.355251815088905,0.000657524711668383
"DAD1",0.129356175968482,-0.381386361785868,0.354,0.875,1,0.00032924576102963,-0.556611569109155,0.447,0.599,1,0.129356175968482,0.000658383119288104
"AC245100.1",0.942331876195943,-0.362367924924268,0.141,0.125,1,0.000329869165011901,1.07877423907235,0.201,0.113,1,0.942331876195943,0.000659629516357775
"GNPTAB",0.602011184239104,-0.825482954798068,0.068,0.125,1,0.000331557422445543,-1.37684356225627,0.116,0.226,1,0.602011184239104,0.000663004914566706
"UHRF2",0.163005243503906,-0.525043932502423,0.141,0.375,1,0.000331568673936424,0.920887869640033,0.241,0.147,1,0.163005243503906,0.000663027410087311
"LGALS9",0.958919335803155,0.484416154430949,0.271,0.375,1,0.000332425314142447,-0.918838128190822,0.231,0.349,1,0.958919335803155,0.000664740121695412
"RP11-596C23.2",0.416410485386769,-1.00887963525182,0.052,0.125,1,0.000334108346151912,1.53728107256021,0.131,0.06,1,0.416410485386769,0.000668105063916856
"RALGPS1",0.733460415261334,-1.91622032714148,0.016,0,1,0.000334693431379016,1.99283898537564,0.07,0.023,1,0.733460415261334,0.000669274843065023
"CRBN",0.197884329570665,-0.656689929530398,0.156,0.375,1,0.000335212412399545,-0.726593384290429,0.226,0.358,1,0.197884329570665,0.000670312457437664
"BCKDK",0.492444962716043,0.410781667801153,0.057,0,1,0.00033522402802704,-1.34989269225088,0.07,0.173,1,0.492444962716043,0.000670335680905112
"CHD1L",0.439831029823257,-1.37384564503292,0.057,0.125,1,0.000341387671560834,0.999840101624279,0.221,0.129,1,0.439831029823257,0.000682658797579374
"DNAJC5",0.514357461361909,0.158790823302426,0.052,0,1,0.000342140318167871,-1.51834327899173,0.055,0.15,1,0.514357461361909,0.000684163576338427
"RPP30",0.384271261861118,1.02512746336471,0.089,0,1,0.000342410687105178,1.08421983498311,0.201,0.114,1,0.384271261861118,0.000684704129131712
"RER1",0.0157976732992523,-0.937152011444709,0.172,0.625,1,0.000343241981501224,-0.512756353834791,0.256,0.412,1,0.0157976732992523,0.000686366147944582
"CCS",0.763916698568224,0.739485488363197,0.146,0.125,1,0.000345005237215638,0.776986171189745,0.357,0.255,1,0.763916698568224,0.000689891445817571
"MLKL",0.733460415261334,-1.48185101348752,0.016,0,1,0.00034736931141968,-1.95244271524217,0.025,0.105,1,0.733460415261334,0.000694617957400844
"PLPPR2",0.786151024891202,-2.02797639578287,0.01,0,1,0.0003503650368615,-3.56243290067238,0.005,0.071,1,0.786151024891202,0.000700607318063944
"PEPD",0.133188144508178,-0.886805416748151,0.078,0.25,1,0.000352035049032724,-0.7559476321576,0.141,0.268,1,0.133188144508178,0.0007039461693897
"RP11-83A24.2",0.32786873643799,1.47445952432221,0.109,0,1,0.000354075855459834,1.40789783735605,0.131,0.061,1,0.32786873643799,0.000708026341208249
"LINC00937",0.620051238878487,-0.524552449188821,0.031,0,1,0.00035562530380093,-5.08783793015272,0,0.061,1,0.620051238878487,0.000711124138245155
"RBM6",1,0.144453980734506,0.219,0.25,1,0.000356873301849448,0.639586970904013,0.392,0.28,1,1,0.000713619245145323
"EXOSC4",0.562968142571345,0.13183430861488,0.042,0,1,0.000359343503445485,-1.53850192600784,0.045,0.135,1,0.562968142571345,0.000718557879137502
"TMEM263",0.000366869274038793,-1.96256674484857,0.083,0.5,1,0.875801590006748,-0.165066481206938,0.156,0.149,1,0.875801590006748,0.000733603955013353
"ARRDC1",0.210758048050003,-1.0692828608806,0.094,0.25,1,0.000367148678063981,-0.71759660226397,0.191,0.326,1,0.210758048050003,0.000734162557976158
"CTD-3252C9.4",0.0337716540827446,-2.17110734723141,0.057,0.25,1,0.000372614644312584,-1.28951765666997,0.111,0.222,1,0.0337716540827446,0.000745090446952011
"MT-ND2",0.381062730579622,-0.106777376674601,0.984,1,1,0.00037323378020504,-0.297473391698224,0.995,0.988,1,0.381062730579622,0.000746328256955394
"PRDX3",0.171790534096791,-1.08804094681786,0.089,0.25,1,0.00037591114147221,-0.864515537265255,0.146,0.271,1,0.171790534096791,0.000751680973758137
"ECD",0.47653164227833,-0.72921878425164,0.057,0.125,1,0.000378955794402835,0.871393314766064,0.291,0.189,1,0.47653164227833,0.000757767981311559
"HTATSF1",0.000380842976225672,-1.46587397460806,0.115,0.625,1,0.00776364821947215,-0.719139437264426,0.126,0.21,1,0.00776364821947215,0.000761540911078803
"PITPNB",0.00038397385007801,-2.03295736357677,0.083,0.5,1,0.0102231719826909,0.735914467035919,0.231,0.163,1,0.0102231719826909,0.000767800264238476
"BOLA3",0.363908628135035,-1.08530704048704,0.047,0.125,1,0.00038686825085352,-1.16255015723974,0.065,0.165,1,0.363908628135035,0.000773586834663522
"RFTN1",0.670880227996043,0.326096067679411,0.156,0.25,1,0.000393756147350517,0.899302277188666,0.317,0.217,1,0.670880227996043,0.000787357250797459
"CDK5RAP3",0.927408285138352,0.666269710174882,0.214,0.25,1,0.000395626303566068,0.546409478908706,0.452,0.349,1,0.927408285138352,0.000791096086960062
"CCSER1",0.690276148773906,-1.38751739263778,0.021,0,1,0.000395763704179292,2.87628412382386,0.05,0.013,1,0.690276148773906,0.000791370779449037
"MXD1",0.123541950674104,-1.82576731726427,0.026,0.125,1,0.000399027330655062,-0.916349540874863,0.146,0.27,1,0.123541950674104,0.000797895438499514
"ATG2A",0.232633242708156,-1.49946714442998,0.036,0.125,1,0.000401647823082242,-1.35291401247607,0.06,0.157,1,0.232633242708156,0.000803134325190698
"MGEA5",0.202750654045009,-0.312258437389801,0.344,0.75,1,0.000401944429924192,0.630733887249287,0.412,0.308,1,0.202750654045009,0.000803727300523637
"LAP3",0.514357461361909,0.250754821162767,0.052,0,1,0.000402443268871093,-0.921693149277229,0.136,0.261,1,0.514357461361909,0.000804724577157527
"PDK1",0.000403201606092653,-2.68348228254217,0.052,0.375,1,0.0336238909880294,0.652781655624168,0.156,0.103,1,0.0336238909880294,0.000806240640650151
"FOSB",0.296074088889022,-0.273476074466645,0.573,0.875,1,0.000403470767949461,-0.415935858729428,0.889,0.902,1,0.296074088889022,0.000806778747238332
"ORAI1",0.000490351740299164,-2.0316468498497,0.089,0.5,1,0.000406224505221676,-0.830173735358137,0.151,0.275,1,0.000490351740299164,0.00081228399209471
"H2AFJ",0.801678267720747,-0.324725890136675,0.089,0.125,1,0.000421031662512287,-0.686062628174811,0.226,0.352,1,0.801678267720747,0.000841886057363737
"AC092580.4",0.00099505994862098,-4.33763505691207,0.005,0.125,1,0.000424469008175865,-3.87638481079171,0.005,0.069,1,0.00099505994862098,0.000848757842412829
"TXN2",0.0415169099695013,-0.818202757538999,0.161,0.5,1,0.000424889092608567,-0.650596763910041,0.221,0.359,1,0.0415169099695013,0.000849597654476117
"TRPV2",0.363908628135035,-1.31109283104546,0.047,0.125,1,0.000425835125650142,-1.02998327715726,0.121,0.235,1,0.363908628135035,0.000851488915746047
"THOC3",0.0144874211647657,-1.05545285246868,0.083,0.375,1,0.000425970007799509,0.870367012293509,0.261,0.164,1,0.0144874211647657,0.000851758565151473
"UTP6",0.811402644526328,-0.161807279570019,0.089,0.125,1,0.000434264982344832,0.989291159078041,0.261,0.167,1,0.811402644526328,0.000868341378614774
"CAMTA2",0.690276148773906,-0.958310479930842,0.021,0,1,0.00043501749475993,-1.36080152712935,0.045,0.135,1,0.690276148773906,0.000869845749299113
"PRKRA",0.146908078892233,-1.11042841325405,0.083,0.25,1,0.000442324975729619,0.925234109363467,0.226,0.135,1,0.146908078892233,0.000884454300075085
"ST6GALNAC4",0.00420319428768883,-1.43248839397489,0.068,0.375,1,0.000446844055611311,1.17093400704789,0.116,0.05,1,0.00420319428768883,0.000893488441612588
"ZBTB7A",0.241260669098783,-0.506605046083946,0.161,0.375,1,0.000452966679936343,-0.760875980223603,0.176,0.299,1,0.241260669098783,0.000905728181059554
"GINM1",0.150439471553161,-0.911742738121445,0.083,0.25,1,0.000453651657898872,0.758002262311834,0.291,0.192,1,0.150439471553161,0.000907097515971029
"PDZD8",0.59024025155462,-0.458497654613217,0.036,0,1,0.000456421058636684,-1.77603313692414,0.025,0.105,1,0.59024025155462,0.000912633797090602
"JAM3",0.620051238878487,-0.718773672922044,0.031,0,1,0.000458961758813482,3.21093728021046,0.025,0.003,1,0.620051238878487,0.000917712871730912
"EIF4E2",0.990842218400612,0.386666537734049,0.109,0.125,1,0.000459659551369964,-0.821022809710725,0.196,0.319,1,0.990842218400612,0.000919107815836762
"CLK4",0.742392077372759,0.347294730498173,0.167,0.25,1,0.000462519883240771,0.954953790819576,0.231,0.139,1,0.742392077372759,0.00092482584183915
"KLHL5",0.811402362933396,-0.244652979161873,0.089,0.125,1,0.000464562338966775,1.42569357653963,0.111,0.048,1,0.811402362933396,0.000928908859766763
"ATG4C",0.452433210330211,0.727456935457653,0.068,0,1,0.000468521488325352,1.3021768498936,0.151,0.077,1,0.452433210330211,0.000936823464265682
"TMBIM6",0.925828729827079,0.211934892765377,0.604,0.875,1,0.000476591027515141,-0.407331803661913,0.673,0.757,1,0.925828729827079,0.000952954916022774
"MNT",0.123541950674104,-1.55147713651271,0.026,0.125,1,0.000478553391132455,-1.61677678130362,0.02,0.096,1,0.123541950674104,0.000956877768916746
"CHMP5",0.0400622653346125,-0.985538187059,0.156,0.5,1,0.000481791622506439,-0.695207014212411,0.146,0.275,1,0.0400622653346125,0.000963351121845361
"RAP1A",0.0362882720753225,-0.856060677834624,0.266,0.75,1,0.000485023466690951,-0.570945432027656,0.412,0.528,1,0.0362882720753225,0.000969811685618661
"HELLS",0.59024025155462,-0.400169455440241,0.036,0,1,0.000485778285109927,1.88165912813661,0.06,0.018,1,0.59024025155462,0.00097132058967757
"TRERF1",0.733460415261334,-1.55190583425158,0.016,0,1,0.000486397166635541,-2.94289941645853,0.015,0.085,1,0.733460415261334,0.00097255775106737
"TAGLN2",0.0281769192831072,1.66183405755116,0.714,0.5,1,0.000495454748929426,0.374779883311861,0.804,0.759,1,0.0281769192831072,0.000990664022450615
"HIPK1",0.123541950674104,-1.80212370172079,0.026,0.125,1,0.000499511885838154,-1.63409787607934,0.055,0.146,1,0.123541950674104,0.000998774259552215
"EIF4EBP1",0.315229190432262,1.47236249102532,0.115,0,1,0.000502030261007909,-0.821860901272591,0.126,0.246,1,0.315229190432262,0.00100380848763285
"TRIB1",0.733460415261334,-1.55978431409617,0.016,0,1,0.000504647538017551,-1.51939969344316,0.04,0.127,1,0.733460415261334,0.00100904040689747
"P2RY11",0.653056828684804,-1.00710350772755,0.026,0,1,0.000505845356781097,-4.91279302571194,0,0.058,1,0.653056828684804,0.00101143483403722
"NT5C",0.955824674213995,0.593930007923159,0.333,0.5,1,0.000511360580858613,0.525823897338412,0.412,0.297,1,0.955824674213995,0.00102245967207357
"CYP51A1",0.733460415261334,-1.18825424632585,0.016,0,1,0.000515178994151176,0.999966671230014,0.166,0.087,1,0.733460415261334,0.00103009257890634
"ATF5",0.733460415261334,-1.50506837317663,0.016,0,1,0.000522618047332254,-1.17431537431528,0.04,0.127,1,0.733460415261334,0.00104496296504111
"TNRC6B",0.677165798291914,0.160871930789412,0.375,0.625,1,0.000523464180152036,0.573363882885503,0.457,0.353,1,0.677165798291914,0.00104665434555617
"MTX2",0.47653164227833,-0.870682960535178,0.057,0.125,1,0.000523814786370185,1.03295275385604,0.151,0.076,1,0.47653164227833,0.00104735519080995
"SNRPA1",0.000526981094147419,-1.58466455631162,0.125,0.625,1,0.421943684782369,0.352581298267854,0.271,0.259,1,0.421943684782369,0.00105368447922125
"C19orf53",0.263042611068221,-0.640138250269052,0.396,0.625,1,0.000527523381498876,-0.398766876128555,0.442,0.615,1,0.263042611068221,0.00105476848207972
"RP11-15A1.3",0.00111294619530121,-2.30531899366666,0.026,0.25,1,0.000528466522342966,2.25190306927478,0.07,0.024,1,0.00111294619530121,0.0010566537678207
"KLHL8",0.000530169747806668,-2.11863581145693,0.052,0.375,1,0.092857895708255,-0.694301401332925,0.045,0.08,1,0.092857895708255,0.00106005841565185
"ACADVL",0.196727548829621,2.27888836767141,0.177,0,1,0.000530591288393655,-0.66604328689209,0.216,0.356,1,0.196727548829621,0.00106090104967199
"PPIF",0.690276148773906,-1.08516692057032,0.021,0,1,0.0005310626596056,-1.75950194428745,0.055,0.145,1,0.690276148773906,0.00106184329166277
"NUP214",0.346726106634007,-1.5725302151012,0.047,0.125,1,0.000531252856627933,-0.743812890286649,0.191,0.322,1,0.346726106634007,0.00106222348365819
"TAOK2",0.620051238878487,-0.40686705685484,0.031,0,1,0.000534948702087186,-2.3230675424534,0.01,0.077,1,0.620051238878487,0.00106961123406051
"SVIP",0.000535075555644533,-1.35097620409278,0.214,0.875,1,0.060012437382949,0.431349285519863,0.191,0.139,1,0.060012437382949,0.00106986480543882
"TNRC18",0.733460415261334,-1.7252320305056,0.016,0,1,0.00054282657709983,-1.39989143930972,0.04,0.127,1,0.733460415261334,0.00108535849350685
"ATP6V1A",0.0320930784661204,-1.46535491540018,0.052,0.25,1,0.000548310724456343,-1.39066498866015,0.05,0.14,1,0.0320930784661204,0.00109632080426213
"SBF2",0.425518096628946,-0.720263265218533,0.052,0.125,1,0.000551056172904259,-0.993952460813935,0.055,0.149,1,0.425518096628946,0.00110180868290282
"ATP5A1",0.0145191805374192,-0.823305695169666,0.484,1,1,0.000552416942437681,-0.452822886617717,0.452,0.588,1,0.0145191805374192,0.00110452872039707
"ACSS2",0.786151024891202,-2.04937945349595,0.01,0,1,0.000552931589496626,-2.07008418802721,0.02,0.094,1,0.786151024891202,0.00110555744565059
"TMEM127",0.0320930784661204,-1.52297140608976,0.052,0.25,1,0.000555680599634182,-1.31434394883067,0.055,0.148,1,0.0320930784661204,0.00111105241833955
"ENY2",0.931997073696574,0.321052579455076,0.328,0.5,1,0.00055738239974273,-0.597009137241046,0.417,0.542,1,0.931997073696574,0.00111445412434592
"TRAF3",0.602011184239104,-0.75227319427358,0.068,0.125,1,0.000558576318857405,1.23831858644539,0.176,0.097,1,0.602011184239104,0.00111684063021082
"SNRPE",0.0497138167041851,-0.848839452881566,0.349,0.75,1,0.000558745792635315,-0.645108774947617,0.221,0.352,1,0.0497138167041851,0.00111717938840984
"MTHFD1",0.452433210330211,0.721982400850228,0.068,0,1,0.000559468975622107,1.0440808277185,0.166,0.089,1,0.452433210330211,0.00111862494570953
"LAMTOR2",0.154603522754526,2.2799789112577,0.208,0,1,0.000560373780364626,-0.714017478935625,0.256,0.385,1,0.154603522754526,0.00112043354195553
