"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF789",0.593576796534175,-0.193543299867222,0.038,0.045,1
"DHCR7",0.593589206802385,0.261085774803315,0.036,0.031,1
"HIST2H4A",0.594371500121101,-0.334915737711516,0.007,0.01,1
"PWAR6",0.594371500121101,-0.438536572989475,0.007,0.01,1
"GPKOW",0.594470724553442,-0.107724460945062,0.082,0.092,1
"HEMK1",0.594807683879393,0.285241940354524,0.082,0.074,1
"LINC00324",0.594842623340663,-0.433666039038559,0.062,0.07,1
"C14orf37",0.594974118416685,-0.356796410805648,0.007,0.01,1
"ST6GALNAC2",0.595577015542427,-0.505736715772388,0.007,0.01,1
"ZNF346",0.595746642649543,-0.145733287709237,0.043,0.05,1
"CTD-2213F21.3",0.596180191170674,-0.468000133195765,0.007,0.01,1
"FASTKD5",0.596355443006595,-0.163828835286156,0.034,0.04,1
"RP11-188P20.3",0.5967836449732,-0.256100065688726,0.007,0.01,1
"WDR3",0.596810283321204,-0.137448014986725,0.034,0.04,1
"TECPR1",0.596908134054794,0.239988781396978,0.168,0.19,1
"ITPKC",0.597387376621206,-0.239501919949191,0.007,0.01,1
"RP11-973N13.4",0.597388554932048,-0.686303146214877,0.014,0.018,1
"TNFRSF18",0.597642488667277,-0.481948443978014,0.074,0.064,1
"ZNF79",0.597834824847456,-0.541821931574766,0.014,0.018,1
"WRNIP1",0.598322613989563,-0.242646348959447,0.043,0.05,1
"RNMT",0.598876959129864,0.246897568539667,0.23,0.226,1
"SLC25A26",0.599217149966211,0.275619339359859,0.129,0.122,1
"KIF5C",0.599342895872587,0.885319143449469,0.017,0.013,1
"KIF3A",0.59982413626082,0.171673409710694,0.05,0.044,1
"PXMP4",0.600034576598065,0.436475515821048,0.038,0.046,1
"KIF16B",0.60058913538976,0.326664997973926,0.029,0.035,1
"AIFM2",0.601015582779554,0.265712623946643,0.007,0.01,1
"GIPR",0.601015582779554,0.361450698352717,0.007,0.01,1
"CTD-2532N20.1",0.601621250091549,0.242941597789816,0.007,0.01,1
"TNIP2",0.601876270564262,0.276680962991697,0.168,0.162,1
"LIN9",0.602753755521123,-0.548839220903649,0.014,0.018,1
"ZNF264",0.602925150652491,0.235166702819972,0.084,0.076,1
"LIMK2",0.603069800544008,0.333250059084373,0.046,0.04,1
"NDUFAF1",0.603215290898821,0.142617525515944,0.077,0.087,1
"ZNF891",0.60323421737921,0.671010127764859,0.031,0.026,1
"MTMR8",0.603259090412905,0.703023093150181,0.017,0.013,1
"VWA9",0.603567841373736,-0.137518770915997,0.072,0.08,1
"ZNF782",0.604098437581455,-0.336558646651834,0.014,0.018,1
"FAM122C",0.604166348383206,0.303837246939978,0.038,0.045,1
"DHODH",0.604821801030085,0.193036732761104,0.046,0.04,1
"LINC01534",0.604995640003756,-0.3329047993133,0.014,0.018,1
"EFNA4",0.605467023089547,-0.284191314916439,0.026,0.032,1
"PDIK1L",0.605637807720714,0.293910909968959,0.034,0.028,1
"ZNF436",0.605712541276939,0.484392579988035,0.017,0.013,1
"TDP2",0.605765200203538,0.204456877839354,0.132,0.124,1
"AC005082.12",0.605893439332269,-0.299161709169144,0.014,0.018,1
